Title,Year,Source,Authors,Class,topic
DeepReDuce: ReLU Reduction for Fast Private Inference,2021,ICML,In Semisupervised and Unsupervised Learning 1,Shyam Narayanan · Sandeep Silwal · Piotr Indyk · Or Zamir,inference
Randomized Dimensionality Reduction for Facility Location and Single-Linkage Clustering,2021,ICML,In Privacy 3,Wenbo Guo · Xian Wu · Sui Huang · Xinyu Xing,
Adversarial Policy Learning in Two-player Competitive Games,2021,ICML,In Domain Generalization and Multi-task Learning,Adam Fisch · Tal Schuster · Tommi Jaakkola · Regina Barzilay,
Few-Shot Conformal Prediction with Auxiliary Tasks,2021,ICML,In Probabilistic Methods 3,Tomas Geffner · Justin Domke,
On the difficulty of unbiased alpha divergence minimization,2021,ICML,In Applications (CV and NLP),Yu Yan · Jiusheng Chen · Weizhen Qi · Nikhil Bhendawade · Yeyun Gong · Nan Duan · Ruofei Zhang,
EL-Attention: Memory Efficient Lossless Attention for Generation,2021,ICML,In Privacy 2,Christopher Choquette-Choo · Florian Tramer · Nicholas Carlini · Nicolas Papernot,transformer/generative model
Label-Only Membership Inference Attacks,2021,ICML,In Semisupervised and Unsupervised Learning 1,Valentina Zantedeschi · Matt J. Kusner · Vlad Niculae,inference
Learning Binary Decision Trees by Argmin Differentiation,2021,ICML,In Representation Learning 3,Yunlu Chen · Basura Fernando · Hakan Bilen · Thomas Mensink · Efstratios Gavves,
Neural Feature Matching in Implicit 3D Representations,2021,ICML,In Privacy 3,Lequn Wang · Yiwei Bai · Wen Sun · Thorsten Joachims,representation
Fairness of Exposure in Stochastic Bandits,2021,ICML,In Adversarial Learning 2,Han Xu · Xiaorui Liu · Yaxin Li · Anil Jain · Jiliang Tang,
To be Robust or to be Fair: Towards Fairness in Adversarial Training,2021,ICML,In Domain Generalization and Multi-task Learning,Eleni Triantafillou · Hugo Larochelle · Richard Zemel · Vincent Dumoulin,
Learning a Universal Template for Few-shot Dataset Generalization,2021,ICML,In Bayesian Methods,Andrew Campbell · Wenlong Chen · Vincent Stimper · Jose Miguel Hernandez-Lobato · Yichuan Zhang,
A Gradient Based Strategy for Hamiltonian Monte Carlo Hyperparameter Optimization,2021,ICML,In Domain Generalization and Multi-task Learning,Q&A,optimization
Machine Learning for Molecular Science,2021,ICML,Brenda Ng · Alexander Gu · Jason Yosinski · Rosanne Liu · Luis Granados · Suzana Ilic,[]  [],
Open Collaboration in ML Research,2021,ICML,In Poster Session 5,Viacheslav Natarovskii · Daniel Rudolf · Björn Sprungk,
Towards Practical Mean Bounds for Small Samples,2021,ICML,In Poster Session 5,Yuzhe Yang · Kaiwen Zha · YINGCONG CHEN · Hao Wang · Dina Katabi,
A Discriminative Technique for Multiple-Source Adaptation,2021,ICML,In Poster Session 5,Yi Xu · Lei Shang · Jinxing Ye · Qi Qian · Yufeng Li · Baigui Sun · Hao Li · rong jin,
Poster Session 5,2021,ICML,Alan Chan · Dhawal Gupta,[],
Games Among Us,2021,ICML,In Semisupervised and Unsupervised Learning 2,Hongwei Wen · Jingyi Cui · Hanyuan Hang · Jiabin Liu · Yisen Wang · Zhouchen Lin,
Leveraged Weighted Loss for Partial Label Learning,2021,ICML,In Adversarial Learning 3,Mingkang Zhu · Tianlong Chen · Zhangyang Wang,
Sparse and Imperceptible Adversarial Attack via a Homotopy Algorithm,2021,ICML,In Applications (NLP) 2,Kaizhi Qian · Yang Zhang · Shiyu Chang · Jinjun Xiong · Chuang Gan · David Cox · Mark Hasegawa-Johnson,sparse
Global Prosody Style Transfer Without Text Transcriptions,2021,ICML,In Bayesian Learning 2,Arkopal Dutt · Andrey Lokhov · Marc Vuffray · Sidhant Misra,transfer learning
Exponential Reduction in Sample Complexity with Learning of Ising Model Dynamics,2021,ICML,In Applications 3,Xiang Lin · Simeng Han · Shafiq Joty,
Straight to the Gradient: Learning to Use Novel Tokens for Neural Text Generation,2021,ICML,In Multi-task Learning 1,Sang Michael Xie · Tengyu Ma · Percy Liang,generative model
Composed Fine-Tuning: Freezing Pre-Trained Denoising Autoencoders for Improved Generalization,2021,ICML,In Security and Explanability,Maximilian Lam · Gu-Yeon Wei · David Brooks · Vijay Janapa Reddi · Michael Mitzenmacher,
Gradient Disaggregation: Breaking Privacy in Federated Learning by Reconstructing the User Participant Matrix,2021,ICML,In Probabilistic Methods 4,Honghua Zhang · Brendan Juba · Guy Van den Broeck,federated learning
Probabilistic Generating Circuits,2021,ICML,In Representation Learning 4,Xinqi Zhu · Chang Xu · Dacheng Tao,
Commutative Lie Group VAE for Disentanglement Learning,2021,ICML,Dibya Ghosh · Hager Radi · Derek Li · Alex Ayoub · Erfan Miahi · Rishabh Agarwal · Charline Le Lan · Abhishek Naik · John Martin · Shruti Mishra · Adrien Ali Taiga,[],
RL Social,2021,ICML,In Representation Learning 4,Minghao Xu · Hang Wang · Bingbing Ni · Hongyu Guo · Jian Tang,
Self-supervised Graph-level Representation Learning with Local and Global Structure,2021,ICML,In Probabilistic Methods 4,Thanh Lam · Nghia Hoang · Bryan Kian Hsiang Low · Patrick Jaillet,graph/zero_few-shot/representation
Model Fusion for Personalized Learning,2021,ICML,In Semisupervised and Unsupervised Learning 2,Fidel Ernesto Diaz Andino · Maria Kokkou · Mateus de Oliveira Oliveira · Farhad Vadiee,
Unitary Branching Programs: Learnability and Lower Bounds,2021,ICML,In Bayesian Learning 2,Taewon Jeong · Heeyoung Kim,zero_few-shot
Objective Bound Conditional Gaussian Process for Bayesian Optimization,2021,ICML,In Applications (NLP) 2,Yuhang He · Niki Trigoni · Andrew Markham,optimization/bayesian
SoundDet: Polyphonic Moving Sound Event Detection and Localization from Raw Waveform,2021,ICML,In Multi-task Learning 1,Haozhe Feng · Zhaoyang You · Minghao Chen · Tianye Zhang · Minfeng Zhu · Fei Wu · Chao Wu · Wei Chen,
KD3A: Unsupervised Multi-Source Decentralized Domain Adaptation via Knowledge Distillation,2021,ICML,In Security and Explanability,Matt Jordan · Alexandros Dimakis,distillation
Provable Lipschitz Certification for Generative Models,2021,ICML,In Adversarial Learning 3,Ruize Gao · Feng Liu · Jingfeng Zhang · Bo Han · Tongliang Liu · Gang Niu · Masashi Sugiyama,generative model
Maximum Mean Discrepancy Test is Aware of Adversarial Attacks,2021,ICML,In Applications 3,Yukun Yang · Wenrui Zhang · Peng Li,
Backpropagated Neighborhood Aggregation for Accurate Training of Spiking Neural Networks,2021,ICML,In Probabilistic Methods 4,Todd Huster · Jeremy Cohen · Zinan Lin · Kevin Chan · Charles Kamhoua · Nandi O. Leslie · Cho-Yu Chiang · Vyas Sekar,
Pareto GAN: Extending the Representational Power of GANs to Heavy-Tailed Distributions,2021,ICML,In Multi-task Learning 1,Yunzhe Tao · Sahika Genc · Jonathan Chung · TAO SUN · Sunil Mallya,representation
REPAINT: Knowledge Transfer in Deep Reinforcement Learning,2021,ICML,In Semisupervised and Unsupervised Learning 2,Xuefeng Li · Tongliang Liu · Bo Han · Gang Niu · Masashi Sugiyama,reinforcement learning/transfer learning
Provably End-to-end Label-noise Learning without Anchor Points,2021,ICML,In Applications (NLP) 2,Chenfeng Miao · Liang Shuang · Zhengchen Liu · Chen Minchuan · Jun Ma · Shaojun Wang · Jing Xiao,
EfficientTTS: An Efficient and High-Quality Text-to-Speech Architecture,2021,ICML,In Bayesian Learning 2,Luca Ambrogioni · Gianluigi Silvestri · Marcel van Gerven,
Automatic variational inference with cascading flows,2021,ICML,In Security and Explanability,Qian Lou · Lei Jiang,zero_few-shot/inference/flow
HEMET: A Homomorphic-Encryption-Friendly Privacy-Preserving Mobile Neural Network Architecture,2021,ICML,In Representation Learning 4,Atsushi Suzuki · Atsushi Nitanda · Jing Wang · Linchuan Xu · Kenji Yamanishi · Marc Cavazza,
Generalization Error Bound for Hyperbolic Ordinal Embedding,2021,ICML,In Adversarial Learning 3,Xuefeng Du · Jingfeng Zhang · Bo Han · Tongliang Liu · Yu Rong · Gang Niu · Junzhou Huang · Masashi Sugiyama,
Learning Diverse-Structured Networks for Adversarial Robustness,2021,ICML,In Applications 3,Jiaqi Gu · Guosheng Yin,
Crystallization Learning with the Delaunay Triangulation,2021,ICML,In Representation Learning 4,Hugo Yèche · Gideon Dresdner · Francesco Locatello · Matthias Hüser · Gunnar Rätsch,
Neighborhood Contrastive Learning Applied to Online Patient Monitoring,2021,ICML,In Adversarial Learning 3,Carl-Johann Simon-Gabriel · Noman Ahmed Sheikh · Andreas Krause,online learning/contrastive learning
PopSkipJump: Decision-Based Attack for Probabilistic Classifiers,2021,ICML,In Bayesian Learning 2,Yonghan Jung · Jin Tian · Elias Bareinboim,
Estimating Identifiable Causal Effects on Markov Equivalence Class through Double Machine Learning,2021,ICML,In Probabilistic Methods 4,José Lezama · Wei Chen · Qiang Qiu,
Run-Sort-ReRun: Escaping Batch Size Limitations in Sliced Wasserstein Generative Models,2021,ICML,In Semisupervised and Unsupervised Learning 2,Sophie Laturnus · Philipp Berens,generative model
MorphVAE: Generating Neural Morphologies from 3D-Walks using a Variational Autoencoder with Spherical Latent Space,2021,ICML,In Security and Explanability,Joao Marques-Silva · Thomas Gerspacher · Martin Cooper · Alexey Ignatiev · Nina Narodytska,
Explanations for Monotonic Classifiers.,2021,ICML,In Applications (NLP) 2,Jaehyeon Kim · Jungil Kong · Juhee Son,
Conditional Variational Autoencoder with Adversarial Learning for End-to-End Text-to-Speech,2021,ICML,In Multi-task Learning 1,Liam Collins · Hamed Hassani · Aryan Mokhtari · Sanjay Shakkottai,
Exploiting Shared Representations for Personalized Federated Learning,2021,ICML,In Applications 3,Liyang Liu · Shilong Zhang · Zhanghui Kuang · Aojun Zhou · Jing-Hao Xue · Xinjiang Wang · Yimin Chen · Wenming Yang · Qingmin Liao · Wayne Zhang,representation/federated learning
Group Fisher Pruning for Practical Network Compression,2021,ICML,In Applications 3,Mike Lewis · Shruti Bhosale · Tim Dettmers · Naman Goyal · Luke Zettlemoyer,
"BASE Layers: Simplifying Training of Large, Sparse Models",2021,ICML,In Multi-task Learning 1,JaeWoong Shin · Hae Beom Lee · Boqing Gong · Sung Ju Hwang,sparse
Large-Scale Meta-Learning with Continual Trajectory Shifting,2021,ICML,In Semisupervised and Unsupervised Learning 2,Dong Hoon Lee · Sae-Young Chung,meta-learning
Unsupervised Embedding Adaptation via Early-Stage Feature Reconstruction for Few-Shot Classification,2021,ICML,In Probabilistic Methods 4,Vardis Kandiros · Yuval Dagan · Nishanth Dikkala · Surbhi Goel · Constantinos Daskalakis,
Statistical Estimation from Dependent Data,2021,ICML,In Applications (NLP) 2,Jack Weston · Raphael Lenain · Udeepa Meepegama · Emil Fristed,
Learning de-identified representations of prosody from raw audio,2021,ICML,In Representation Learning 4,Oleh Rybkin · Kostas Daniilidis · Sergey Levine,representation
Simple and Effective VAE Training with Calibrated Decoders,2021,ICML,In Bayesian Learning 2,Andres Potapczynski · Luhuan Wu · Dan Biderman · Geoff Pleiss · John Cunningham,
Bias-Free Scalable Gaussian Processes via Randomized Truncations,2021,ICML,In Adversarial Learning 3,Shufei Zhang · Zhuang Qian · Kaizhu Huang · Qiufeng Wang · Rui Zhang · Xinping Yi,
Towards Better Robust Generalization with Shift Consistency Regularization,2021,ICML,In Security and Explanability,Vitaly Feldman · Kunal Talwar,
Lossless Compression of Efficient Private Local Randomizers,2021,ICML,In Bayesian Learning 2,Yu Wang · Alfred Hero,
SG-PALM: a Fast Physically Interpretable Tensor Graphical Model,2021,ICML,In Applications (NLP) 2,Chengyi Wang · Yu Wu · Yao Qian · Kenichi Kumatani · Shujie Liu · Furu Wei · Michael Zeng · Xuedong Huang,graph
UniSpeech: Unified Speech Representation Learning with Labeled and Unlabeled Data,2021,ICML,In Adversarial Learning 3,Yunjuan Wang · Poorya Mianjy · Raman Arora,representation
Robust Learning for Data Poisoning Attacks,2021,ICML,In Semisupervised and Unsupervised Learning 2,Julian Katz-Samuels · Jifan Zhang · Lalit Jain · Kevin Jamieson,
Improved Algorithms for Agnostic Pool-based Active Classification,2021,ICML,In Representation Learning 4,Alessandro Sordoni · Nouha Dziri · Hannes Schulz · Geoff Gordon · Philip Bachman · Remi Tachet des Combes,active learning
Decomposed Mutual Information Estimation for Contrastive Representation Learning,2021,ICML,In Applications 3,Huang Hengguan · Hongfu Liu · Hao Wang · Chang Xiao · Ye Wang,representation/contrastive learning
STRODE: Stochastic Boundary Ordinary Differential Equation,2021,ICML,In Probabilistic Methods 4,Charles Dickens · Connor Pryor · Eriq Augustine · Alexander Miller · Lise Getoor,
Context-Aware Online Collective Inference for Templated Graphical Models,2021,ICML,In Security and Explanability,Chulin Xie · Minghao Chen · Pin-Yu Chen · Bo Li,graph/online learning/inference
CRFL: Certifiably Robust Federated Learning against Backdoor Attacks,2021,ICML,In Multi-task Learning 1,Luisa Zintgraf · Leo Feng · Cong Lu · Maximilian Igl · Kristian Hartikainen · Katja Hofmann · Shimon Whiteson,federated learning
Exploration in Approximate Hyper-State Space for Meta Reinforcement Learning,2021,ICML,In Representation Learning 4,Gautam Singh · Skand Peri · Junghyun Kim · Hyunseok Kim · Sungjin Ahn,reinforcement learning/meta-learning
Structured World Belief for Reinforcement Learning in POMDP,2021,ICML,In Bayesian Learning 2,Erik Bodin · Zhenwen Dai · Neill Campbell · Carl Henrik Ek,reinforcement learning
Black-box density function estimation using recursive partitioning,2021,ICML,In Applications 3,HanQin Cai · Yuchen Lou · Daniel Mckenzie · Wotao Yin,
A Zeroth-Order Block Coordinate Descent Algorithm for Huge-Scale Black-Box Optimization,2021,ICML,In Semisupervised and Unsupervised Learning 2,Alessio Mazzetto · Cyrus Cousins · Dylan Sam · Stephen Bach · Eli Upfal,optimization
Adversarial Multi Class Learning under Weak Supervision with Performance Guarantees,2021,ICML,In Probabilistic Methods 4,Elias Chaibub Neto,zero_few-shot
Causality-aware counterfactual confounding adjustment as an alternative to linear residualization in anticausal prediction tasks based on linear learners,2021,ICML,In Security and Explanability,Santiago Zanella-Beguelin · Shruti Tople · Andrew Paverd · Boris Köpf,
Grey-box Extraction of Natural Language Models,2021,ICML,In Multi-task Learning 1,Kaichao You · Yong Liu · Jianmin Wang · Mingsheng Long,
LogME: Practical Assessment of Pre-trained Models for Transfer Learning,2021,ICML,l,1,transfer learning
Mind the Box:,2021,ICML,In Applications (NLP) 2,Zhanpeng Zeng · Yunyang Xiong · Sathya Ravi · Shailesh Acharya · Glenn Fung · Vikas Singh,
You Only Sample (Almost) Once: Linear Cost Self-Attention Via Bernoulli Sampling,2021,ICML,In Applications (NLP) 2,Q&A,transformer
Private Stochastic Convex Optimization: Optimal Rates in L1 Geometry,2021,ICML,In Security,Abhinav Aggarwal · Shiva Kasiviswanathan · Zekun Xu · Oluwaseyi Feyisetan · Nathanael Teissier,optimization
Label Inference Attacks from Log-loss Scores,2021,ICML,In Algorithms 3,Rui Chen · Sanjeeb Dash · Tian Gao,inference
Integer Programming for Causal Structure Learning in the Presence of Latent Variables,2021,ICML,In Representation Learning 5,Yookoon Park · Sangho Lee · Gunhee Kim · David Blei,
Unsupervised Representation Learning via Neural Activation Coding,2021,ICML,In Probabilistic Methods 5,Lorenz Richter · Leon Sallandt · Nikolas Nüsken,representation
Solving high-dimensional parabolic PDEs using the tensor train format,2021,ICML,In Unsupervised Learning 2,Zhili Feng · Praneeth Kacham · David Woodruff,
Dimensionality Reduction for the Sum-of-Distances Metric,2021,ICML,In Algorithms 4,Cheng Fu · Hanxian Huang · Xinyun Chen · Yuandong Tian · Jishen Zhao,metric
Learn-to-Share: A Hardware-friendly Transfer Learning Framework Exploiting Computation and Parameter Sharing,2021,ICML,In Applications (NLP) 3,Tony Z. Zhao · Eric Wallace · Shi Feng · Dan Klein · Sameer Singh,transfer learning
Calibrate Before Use: Improving Few-shot Performance of Language Models,2021,ICML,In Multi-task Learning 2,Pang Wei Koh · Shiori Sagawa · Henrik Marklund · Sang Michael Xie · Marvin Zhang · Akshay Balsubramani · Weihua Hu · Michihiro Yasunaga · Richard Lanas Phillips · Irena Gao · Tony Lee · Etienne David · Ian Stavness · Wei Guo · Berton Earnshaw · Imran Haque · Sara Beery · Jure Leskovec · Anshul Kundaje · Emma Pierson · Sergey Levine · Chelsea Finn &mid,
WILDS: A Benchmark of in-the-Wild Distribution Shifts,2021,ICML,In Unsupervised Learning 2,Osman Asif Malik · Stephen Becker,
A Sampling-Based Method for Tensor Ring Decomposition,2021,ICML,In Privacy 4,Badih Ghazi · Ravi Kumar · Pasin Manurangsi · Rasmus Pagh · Amer Sinha,
Differentially Private Aggregation in the Shuffle Model: Almost Central Accuracy in Almost a Single Message,2021,ICML,In Multi-task Learning 2,Huaxiu Yao · Long-Kai Huang · Linjun Zhang · Ying WEI · Li Tian · James Zou · Junzhou Huang · Zhenhui (Jessie) Li,
Improving Generalization in Meta-learning via Task Augmentation,2021,ICML,In Algorithms 3,Zhihao Jiang · Pinyan Lu · Zhihao Gavin Tang · Yuhao Zhang,meta-learning/augmentation
Online Selection Problems against Constrained Adversary,2021,ICML,In Representation Learning 5,Dominik Zietlow · Michal Rolinek · Georg Martius,optimization/online learning
Demystifying Inductive Biases for (Beta-)VAE Based Architectures,2021,ICML,In Algorithms 4,Bo Pang · Ying Nian Wu,
Latent Space Energy-Based Model of Symbol-Vector Coupling for Text Generation and Classification,2021,ICML,In Applications (NLP) 3,Moontae Lee · Sungjun Cho · Kun Dong · David Mimno · David Bindel,generative model
On-the-fly Rectification for Robust Large-Vocabulary Topic Inference,2021,ICML,In Security,Wanyu Lin · Hao Lan · Baochun Li,inference
Generative Causal Explanations for Graph Neural Networks,2021,ICML,In Probabilistic Methods 5,Da Yu · Huishuai Zhang · Wei Chen · Jian Yin · Tie-Yan Liu,graph/generative model
Large Scale Private Learning via Low-rank Reparametrization,2021,ICML,In Privacy 4,Fnu Suya · Saeed Mahloujifar · Anshuman Suri · David Evans · Yuan Tian,zero_few-shot/low-rank
Model-Targeted Poisoning Attacks with Provable Convergence,2021,ICML,In Unsupervised Learning 2,Kasper Green Larsen · Rasmus Pagh · Jakub Tětek,
"CountSketches, Feature Hashing and the Median of Three",2021,ICML,In Probabilistic Methods 5,Shangtong Zhang · Hengshuai Yao · Shimon Whiteson,
Towards Understanding and Mitigating Social Biases in Language Models,2021,ICML,In Algorithms 3,Anshoo Tandon · Aldric Han · Vincent Tan,
SGA: A Robust Algorithm for Partial Recovery of Tree-Structured Graphical Models with Noisy Samples,2021,ICML,In Representation Learning 5,Chunting Zhou · Xuezhe Ma · Paul Michel · Graham Neubig,graph
Examining and Combating Spurious Features under Distribution Shift,2021,ICML,In Algorithms 4,Mark Nemecek · Ron Parr,
Policy Caches with Successor Features,2021,ICML,In Multi-task Learning 2,Kwang In Kim,
Improving Predictors via Combination Across Diverse Task Categories,2021,ICML,In Security,Hanwen Liu · Zhenyu Weng · Yuesheng Zhu,
Watermarking Deep Neural Networks with Greedy Residuals,2021,ICML,In Unsupervised Learning 2,Yifei Jiang · Yi Li · Yiming Sun · Jiaxin Wang · David Woodruff,
Single Pass Entrywise-Transformed Low Rank Approximation,2021,ICML,In Algorithms 4,Branislav Kveton · Mikhail Konobeev · Manzil Zaheer · Chih-wei Hsu · Martin Mladenov · Craig Boutilier · Csaba Szepesvari,zero_few-shot
Meta-Thompson Sampling,2021,ICML,In Privacy 4,Peter Kairouz · Brendan McMahan · Shuang Song · Om Dipakbhai Thakkar · Abhradeep Guha Thakurta · Zheng Xu,meta-learning
Practical and Private (Deep) Learning Without Sampling or Shuffling,2021,ICML,In Multi-task Learning 2,Jin Zhang · Jianhao Wang · Hao Hu · Tong Chen · Yingfeng Chen · Changjie Fan · Chongjie Zhang,
MetaCURE: Meta Reinforcement Learning with Empowerment-Driven Exploration,2021,ICML,In Algorithms 3,Dimitris Fotakis · Georgios Piliouras · Stratis Skoulakis,reinforcement learning/meta-learning
Efficient Online Learning for Dynamic k-Clustering,2021,ICML,In Applications (NLP) 3,Charlotte Caucheteux · Alexandre Gramfort · Jean-Remi King,online learning
Disentangling syntax and semantics in the brain with deep networks,2021,ICML,In Security,Tejas Kulkarni · Joonas Jälkö · Antti Koskela · Samuel Kaski · Antti Honkela,
Differentially Private Bayesian Inference for Generalized Linear Models,2021,ICML,In Probabilistic Methods 5,Shangtong Zhang · Yi Wan · Richard Sutton · Shimon Whiteson,bayesian/inference
Average-Reward Off-Policy Policy Evaluation with Function Approximation,2021,ICML,In Representation Learning 5,Sara Sabour Rouh Aghdam · Andrea Tagliasacchi · Soroosh Yazdani · Geoffrey Hinton · David Fleet,reinforcement learning
Unsupervised Part Representation by Flow Capsules,2021,ICML,In Multi-task Learning 2,Eric Mitchell · Rafael Rafailov · Xue Bin Peng · Sergey Levine · Chelsea Finn,zero_few-shot/representation/flow
Offline Meta-Reinforcement Learning with Advantage Weighting,2021,ICML,In Privacy 4,Terrance Liu · Giuseppe Vietri · Thomas Steinke · Jonathan Ullman · Steven Wu,reinforcement learning/meta-learning
Leveraging Public Data for Practical Private Query Release,2021,ICML,In Probabilistic Methods 5,Hongyi Guo · Zuyue Fu · Zhuoran Yang · Zhaoran Wang,
Decentralized Single-Timescale Actor-Critic on Zero-Sum Two-Player Stochastic Games,2021,ICML,In Algorithms 4,Jiaxiang Ren · Zijie Zhang · Jiayin Jin · Xin Zhao · Sixing Wu · Yang Zhou · Yelong Shen · Tianshi Che · Ruoming Jin · Dejing Dou,
Integrated Defense for Resilient Graph Matching,2021,ICML,In Representation Learning 5,Nadine Chang · Zhiding Yu · Yu-Xiong Wang · Anima Anandkumar · Sanja Fidler · Jose Alvarez,graph
Image-Level or Object-Level? A Tale of Two Resampling Strategies for Long-Tailed Detection,2021,ICML,In Unsupervised Learning 2,Wenbo Gong · Kaibo Zhang · Yingzhen Li · Jose Miguel Hernandez-Lobato,
Active Slices for Sliced Stein Discrepancy,2021,ICML,In Applications (NLP) 3,Xuan-Phi Nguyen · Shafiq Joty · Thanh-Tung Nguyen · Kui Wu · Ai Ti Aw,active learning
Cross-model Back-translated Distillation for Unsupervised Machine Translation,2021,ICML,In Security,Klas Leino · Zifan Wang · Matt Fredrikson,distillation
Globally-Robust Neural Networks,2021,ICML,In Algorithms 3,Haiying Huang · Adnan Darwiche,
On Recovering from Modeling Errors Using Testing Bayesian Networks,2021,ICML,In Privacy 4,Hilal Asi · John Duchi · Alireza Fallah · Omid Javidbakht · Kunal Talwar,bayesian
Private Adaptive Gradient Methods for Convex Optimization,2021,ICML,In Unsupervised Learning 2,Vasileios Kalantzis · Georgios Kollias · Shashanka Ubaru · Athanasios N. Nikolakopoulos · Lior Horesh · Kenneth Clarkson,optimization/adaptive
Projection techniques to update the truncated SVD of evolving matrices with applications,2021,ICML,In Algorithms 3,My Phan · Philip Thomas · Erik Learned-Miller,
Optimal Non-Convex Exact Recovery in Stochastic Block Model via Projected Power Method,2021,ICML,In Representation Learning 5,Patrick Emami · Pan He · Sanjay Ranka · Anand Rangarajan,
Efficient Iterative Amortized Inference for Learning Symmetric and Disentangled Multi-Object Representations,2021,ICML,In Applications (NLP) 3,Hao Zhu · Graham Neubig · Yonatan Bisk,representation/inference/metric
Few-shot Language Coordination by Modeling Theory of Mind,2021,ICML,In Algorithms 4,Yuki Takezawa · Ryoma Sato · Makoto Yamada,
Supervised Tree-Wasserstein Distance,2021,ICML,In Security,Yigitcan Kaya · Tudor Dumitras,
When Does Data Augmentation Help With Membership Inference Attacks?,2021,ICML,In Multi-task Learning 2,Haoxiang Wang · Han Zhao · Bo Li,inference/augmentation
Bridging Multi-Task Learning and Meta-Learning: Towards Efficient Training and Effective Adaptation,2021,ICML,In Multi-task Learning 2,Q&A,meta-learning/multi-task
Which transformer architecture fits my data? A vocabulary bottleneck in self-attention,2021,ICML,In Probabilistic Methods 5,Axel Parmentier · Thibaut Vidal,transformer
Optimal Counterfactual Explanations in Tree Ensembles,2021,ICML,In Security,Shantanu Gupta · Hao Wang · Zachary Lipton · Yuyang Wang,
Correcting Exposure Bias for Link Recommendation,2021,ICML,In Privacy 4,Gang Qiao · Weijie Su · Li Zhang,
Oneshot Differentially Private Top-k Selection,2021,ICML,In Representation Learning 5,Tung Nguyen · Rui Shu · Tuan Pham · Hung Bui · Stefano Ermon,
Temporal Predictive Coding For Model-Based Planning In Latent Space,2021,ICML,In Unsupervised Learning 2,Yogesh Dahiya · Fedor Fomin · Fahad Panolan · Kirill Simonov,
Fixed-Parameter and Approximation Algorithms for PCA with Outliers,2021,ICML,In Algorithms 3,Achille Thin · Nikita Kotelevskii · Arnaud Doucet · Alain Durmus · Eric Moulines · Maxim Panov,
Monte Carlo Variational Auto-Encoders,2021,ICML,In Representation Learning 5,Q&A,
Learning Transferable Visual Models From Natural Language Supervision,2021,ICML,In Privacy 5,alain rakotomamonjy · Ralaivola Liva,transfer learning
Differentially Private Sliced Wasserstein Distance,2021,ICML,In Unsupervised Learning 3,Vincent Cohen-Addad · Silvio Lattanzi · Slobodan Mitrović · Ashkan Norouzi-Fard · Nikos Parotsidis · Jakub Tarnawski,
Correlation Clustering in Constant Many Parallel Rounds,2021,ICML,In Adversarial Learning 4,Jayaram Raghuram · Varun Chandrasekaran · Somesh Jha · Suman Banerjee,
A General Framework For Detecting Anomalous Inputs to DNN Classifiers,2021,ICML,In Unsupervised Learning 5,Shahana Ibrahim · Xiao Fu,
Crowdsourcing via Annotator Co-occurrence Imputation and Provable Symmetric Nonnegative Matrix Factorization,2021,ICML,In Probabilistic Methods 6,Hunter Lang · David Sontag · Aravindan Vijayaraghavan,metric
Graph Cuts Always Find a Global Optimum for Potts Models (With a Catch),2021,ICML,In Applications (NLP) 4,Cunxiao Du · Zhaopeng Tu · Jing Jiang,graph
Order-Agnostic Cross Entropy for Non-Autoregressive Machine Translation,2021,ICML,In Unsupervised Learning 4,Aditya Bhaskara · Aravinda Kanchana Ruwanpathirana · Pruthuvi Maheshakya Wijewardena,
Additive Error Guarantees for Weighted Low Rank Approximation,2021,ICML,In Representation Learning 6,Yang Yongyi · Tang Liu · Yangkun Wang · Jinjing Zhou · Quan Gan · Zhewei Wei · Zheng Zhang · Zengfeng Huang · David Wipf,zero_few-shot
Graph Neural Networks Inspired by Classical Iterative Algorithms,2021,ICML,In Security and Transparency,Jonathan Crabbé · Mihaela van der Schaar,graph
Explaining Time Series Predictions with Dynamic Masks,2021,ICML,In Security and Transparency,Chia-Hung Yuan · Shan-Hung (Brandon) Wu,
Neural Tangent Generalization Attacks,2021,ICML,In Security and Transparency,Jianfeng Chi · Yuan Tian · Geoff Gordon · Han Zhao,
Understanding and Mitigating Accuracy Disparity in Regression,2021,ICML,In Security and Transparency,Guangyu Shen · Yingqi Liu · Guanhong Tao · Shengwei An · Qiuling Xu · Siyuan Cheng · Shiqing Ma · Xiangyu Zhang,
Backdoor Scanning for Deep Neural Networks through K-Arm Optimization,2021,ICML,In Probabilistic Methods 6,Sanyam Kapoor · Marc Finzi · Ke Alexander Wang · Andrew Wilson,optimization
SKIing on Simplices: Kernel Interpolation on the Permutohedral Lattice for Scalable Gaussian Processes,2021,ICML,In Applications (NLP) 4,Haoran Li · Wei Lu,
Mixed Cross Entropy Loss for Neural Machine Translation,2021,ICML,In Adversarial Learning 4,Dawei Zhou · Tongliang Liu · Bo Han · Nannan Wang · Chunlei Peng · Xinbo Gao,
Towards Defending against Adversarial Examples via Attack-Invariant Features,2021,ICML,In Security and Transparency,Yang Lu · Wenbo Guo · Xinyu Xing · William Stafford Noble,
DANCE: Enhancing saliency maps using decoys,2021,ICML,In Unsupervised Learning 3,Kaixun Hua · Mingfei Shi · Yankai Cao,
A Scalable Deterministic Global Optimization Algorithm for Clustering Problems,2021,ICML,In Unsupervised Learning 4,Vivek Farias · Andrew Li · Tianyi Peng,optimization
