title,year,source,authors,class,keywords,abstract,pdf_link
A Primer on Multi-Neuron Relaxation-based Adversarial Robustness Certification,2021,ICML,['Kevin Roth'],poster,"['Adversarial Robustness', 'Robustness Certification', 'Adversarial Examples', 'Multi-Neuron Relaxation', 'Deep Learning']","The existence of adversarial examples poses a real danger when deep neural networks are deployed in the real world. The go-to strategy to quantify this vulnerability is to evaluate the model against specific attack algorithms. This approach is however inherently limited, as it says little about the robustness of the model against more powerful attacks not included in the evaluation. We develop a unified mathematical framework to describe relaxation-based robustness certification methods, which go beyond adversary-specific robustness evaluation and instead provide provable robustness guarantees against attacks by any adversary. We discuss the fundamental limitations posed by single-neuron relaxations and show how the recent ``k-ReLU'' multi-neuron relaxation framework of Singh et al. (2019) obtains tighter correlation-aware activation bounds by leveraging additional relational constraints among groups of neurons. Specifically, we show how additional pre-activation bounds can be mapped to corresponding post-activation bounds and how they can in turn be used to obtain tighter robustness certificates. We also present an intuitive way to visualize different relaxation-based certification methods. By approximating multiple non-linearities jointly instead of separately, the k-ReLU method is able to bypass the convex barrier imposed by single neuron relaxations.",https://api.openreview.net/pdf/1d952a33ff6daae33aa76cc6851d2e7f5eea521c.pdf
Meta Adversarial Training against Universal Patches,2021,ICML,"['Jan Hendrik Metzen', 'Nicole Finnie', 'Robin Hutmacher']",poster,"['robustness', 'adversarial examples', 'adversarial training', 'physical-world adversarial attacks', 'adversarial patch', 'universal perturbation']","Recently demonstrated physical-world adversarial attacks have exposed vulnerabilities in perception systems that pose severe risks for safety-critical applications such as autonomous driving. These attacks place adversarial artifacts in the physical world that indirectly cause the addition of a universal patch to inputs of a model that can fool it in a variety of contexts. Adversarial training is the most effective defense against image-dependent adversarial attacks. However, tailoring adversarial training to universal patches is computationally expensive since the optimal universal patch depends on the model weights which change during training. We propose meta adversarial training (MAT), a novel combination of adversarial training with meta-learning, which overcomes this challenge by meta-learning universal patches along with model training. MAT requires little extra computation while continuously adapting a large set of patches to the current model. MAT considerably increases robustness against universal patch attacks on image classification and traffic-light detection.",https://api.openreview.net/pdf/53ca7198ed70f5c79d0da95daa85859aff252791.pdf
Examining the Human Perceptibility of Black-Box Adversarial Attacks on Face Recognition,2021,ICML,"['Benjamin Spetter-Goldstein', 'Nataniel Ruiz', 'Sarah Adel Bargal']",poster,"['adversarial attack', 'black-box attack', 'face recognition', 'human perceptibility']","The modern open internet contains billions of public images of human faces across the web, especially on social media websites used by half the world's population. In this context, Face Recognition (FR) systems have the potential to match faces to specific names and identities, creating glaring privacy concerns. Adversarial attacks are a promising way to grant users privacy from FR systems by disrupting their capability to recognize faces. Yet, such attacks can be perceptible to human observers, especially under the more challenging black-box threat model. In the literature, the justification for the imperceptibility of such attacks hinges on bounding metrics such as $\ell_p$ norms. However, there is not much research on how these norms match up with human perception. Through examining and measuring both the effectiveness of recent black-box attacks in the face recognition setting and their corresponding human perceptibility through survey data, we demonstrate the trade-offs in perceptibility that occur as attacks become more aggressive. We also show how the $\ell_2$ norm and other metrics do not correlate with human perceptibility in a linear fashion, thus making these norms suboptimal at measuring adversarial attack perceptibility.",https://api.openreview.net/pdf/d19a5cd72405c25d958e7ad6d21dcdd82667b58e.pdf
Boosting Transferability of Targeted Adversarial Examples via Hierarchical Generative Networks,2021,ICML,"['Xiao Yang', 'Yinpeng Dong', 'Tianyu Pang']",poster,[],"Transfer-based adversarial attacks can effectively evaluate model robustness in the black-box setting. Though several methods have demonstrated impressive transferability of untargeted adversarial examples, targeted adversarial transferability is still challenging. In this paper, we develop a simple yet practical framework to efficiently craft targeted transfer-based adversarial examples. Specifically, we propose a conditional generative attacking model, which can generate the adversarial examples targeted at different classes by simply altering the class embedding and share a single backbone. Extensive experiments demonstrate that our method improves the success rates of targeted black-box attacks by a significant margin over the existing methods --- it reaches an average success rate of 29.6\% against six diverse models based only on one substitute white-box model in the standard testing of NeurIPS 2017 competition, which outperforms the state-of-the-art gradient-based attack methods (with an average success rate of $<$2\%) by a large margin. Moreover, the proposed method is also more efficient beyond an order of magnitude than gradient-based methods.",https://api.openreview.net/pdf/0ffc47c6fd847383bb8ea77f3755ee9ec756b4c8.pdf
Long-term Cross Adversarial Training: A Robust Meta-learning Method for Few-shot Classification Tasks ,2021,ICML,"['Fan Liu', 'Shuyu Zhao', 'Xuelong Dai', 'Bin Xiao']",poster,['Adversarial Training， Adversarial Robustness， Meta Learning'],"Meta-learning model can quickly adapt to new tasks using few-shot labeled data. However, despite achieving good generalization on few-shot classification tasks,  it is still challenging to improve the adversarial robustness of the meta-learning model in few-shot learning. Although adversarial training (AT) methods such as Adversarial Query (AQ) can improve the adversarially robust performance of meta-learning models, AT is still computationally expensive training. On the other hand,  meta-learning models trained with AT will drop significant accuracy on the original clean images.  This paper proposed a meta-learning method on the adversarially robust neural network called Long-term Cross Adversarial Training (LCAT). LCAT will update meta-learning model parameters cross along the natural and adversarial sample distribution direction with long-term to improve both adversarial and clean few-shot classification accuracy. Due to cross-adversarial training,  LCAT only needs half of the adversarial training epoch than AQ, resulting in a low adversarial training computation. Experiment results show that LCAT achieves superior performance both on the clean and adversarial few-shot classification accuracy than SOTA adversarial training methods for meta-learning models.",https://api.openreview.net/pdf/1e46623c3e477de267b9c2f37118a14dfed02672.pdf
Improve Generalization and Robustness of Neural Networks via Weight Scale Shifting Invariant Regularizations,2021,ICML,"['Ziquan Liu', 'Yufei CUI', 'Antoni B. Chan']",poster,"['Generalization', 'Adversarial Robustness', 'Regularization']","Using weight decay to penalize the L2 norms of weights in neural networks has been a standard training practice to regularize the complexity of networks. In this paper, we show that a family of regularizers, including weight decay, is ineffective at penalizing the intrinsic norms of weights for networks with positively homogeneous activation functions, such as linear, ReLU and max-pooling functions. As a result of homogeneity, functions specified by the networks are invariant to the shifting of weight scales between layers. The ineffective regularizers are sensitive to such shifting and thus poorly regularize the model capacity, leading to overfitting. To address this shortcoming, we propose an improved regularizer that is invariant to weight scale shifting and thus effectively constrains the intrinsic norm of a neural network. The derived regularizer is an upper bound for the input gradient of the network so minimizing the improved regularizer also benefits the adversarial robustness. We demonstrate the efficacy of our proposed regularizer on various datasets and neural network architectures at improving generalization and adversarial robustness.",https://api.openreview.net/pdf/7d264ebd0efca74b0473188390d2f22f1d93103e.pdf
Helper-based Adversarial Training: Reducing Excessive Margin to Achieve a Better Accuracy vs. Robustness Trade-off,2021,ICML,"['Rahul Rade', 'Seyed-Mohsen Moosavi-Dezfooli']",oral,"['adversarial training', 'robustness']","While adversarial training has become the de facto approach for training robust classifiers, it leads to a drop in accuracy. This has led to prior works postulating that accuracy is inherently at odds with robustness. Yet, the phenomenon remains inexplicable. In this paper, we closely examine the changes induced in the decision boundary of a deep network during adversarial training. We find that adversarial training leads to unwarranted increase in the margin along certain adversarial directions, thereby hurting accuracy. Motivated by this observation, we present a novel algorithm, called Helper-based Adversarial Training (HAT), to reduce this effect by incorporating additional wrongly labelled examples during training. Our proposed method provides a notable improvement in accuracy without compromising robustness. It achieves a better trade-off between accuracy and robustness in comparison to existing defenses.",https://api.openreview.net/pdf/88e4b0a05f41fc12ba3beec9bdb09911303dbfad.pdf
Detecting Adversarial Examples Is (Nearly) As Hard As Classifying Them,2021,ICML,['Florian Tramer'],oral,"['Adversarial Examples', 'Detection', 'Hardness Reductions']","Making classifiers robust to adversarial examples is hard. 
Thus, many defenses tackle the seemingly easier task of \emph{detecting} perturbed inputs.

We show a barrier towards this goal. We prove a general \emph{hardness reduction} between detection and classification of adversarial examples: given a robust detector for attacks at distance $\epsilon$ (in some metric), we can build a similarly robust (but inefficient) \emph{classifier} for attacks at distance $\epsilon/2$.

Our reduction is computationally inefficient, and thus cannot be used to build practical classifiers. Instead, it is a useful sanity check to test whether empirical detection results imply something much stronger than the authors presumably anticipated. 
%(indeed, building inefficient robust classifiers is also presumed to be very challenging).

To illustrate, we revisit $13$ detector defenses. For $10/13$ cases, we show that the claimed detection results would imply an inefficient classifier with robustness far beyond the state-of-the-art.",https://api.openreview.net/pdf/561a65907132b7e44f5972e55d80f7985d2a7f7f.pdf
Consistency Regularization for Adversarial Robustness,2021,ICML,"['Jihoon Tack', 'Sihyun Yu', 'Jongheon Jeong', 'Minseon Kim', 'Sung Ju Hwang', 'Jinwoo Shin']",oral,"['adversarial example', 'adversarial robustness', 'consistency regularization']","Adversarial training (AT) is currently one of the most successful methods to obtain the adversarial robustness of deep neural networks. However, the phenomenon of robust overfitting, i.e., the robustness starts to decrease significantly during AT, has been problematic, not only making practitioners consider a bag of tricks for a successful training, e.g., early stopping, but also incurring a significant generalization gap in the robustness. In this paper, we propose an effective regularization technique that prevents robust overfitting by optimizing an auxiliary 'consistency' regularization loss during AT. Specifically, it forces the predictive distributions after attacking from two different augmentations of the same instance to be similar with each other. Our experimental results demonstrate that such a simple regularization technique brings significant improvements in the test robust accuracy of a wide range of AT methods. More remarkably, we also show that our method could significantly help the model to generalize its robustness against unseen adversaries, e.g., other types or larger perturbations compared to those used during training.",https://api.openreview.net/pdf/d5056d6a1c086e916a4ce76b016fe63971f7bf61.pdf
Adversarial Robustness of Streaming Algorithms through Importance Sampling,2021,ICML,"['Vladimir Braverman', 'Avinatan Hassidim', 'Yossi Matias', 'Mariano Schain', 'Sandeep Silwal', 'Samson Zhou']",oral,"['adversarial robustness', 'streaming algorithms', 'coresets']","In the adversarial streaming model, an adversary gives an algorithm a sequence of adaptively chosen updates as a data stream and the goal of the algorithm is to compute or approximate some predetermined function for every prefix of the adversarial stream. However, the adversary may generate future updates based on previous outputs of the algorithm and in particular, the adversary may gradually learn the random bits internally used by an algorithm to manipulate dependencies in the input. This is especially problematic as many important problems in the streaming model require randomized algorithms, as they are known to not admit any deterministic algorithms that use sublinear space. In this paper, we introduce adversarially robust streaming algorithms for central machine learning and algorithmic tasks, such as regression and clustering, as well as their more general counterparts, subspace embedding, low-rank approximation, and coreset construction.  Our results are based on a simple, but powerful, observation that many importance sampling-based algorithms give rise to adversarial robustness in contrast to sketching based algorithms, which are very prevalent in the streaming literature but suffer from adversarial attacks. In addition, we show that the well-known merge and reduce paradigm used for corset construction in streaming is adversarially robust. To the best of our knowledge, these are the first adversarially robust results for these problems yet require no new algorithmic implementations. Finally, we empirically confirm the robustness of our algorithms on various adversarial attacks and demonstrate that by contrast, some common existing algorithms are not robust. ",https://api.openreview.net/pdf/ebe06a8506f6ec2abf8e0299e90d67ea3f888938.pdf
Data Poisoning Won’t Save You From Facial Recognition,2021,ICML,"['Evani Radiya-Dixit', 'Florian Tramer']",oral,"['Poisoning attacks', 'facial recognition', 'arms race', 'adaptive defenses']","Data poisoning has been proposed as a compelling defense against facial recognition models trained on Web-scraped pictures. By perturbing the images they post online, users can fool models into misclassifying future (unperturbed) pictures.
		
We demonstrate that this strategy provides a false sense of security, as it ignores an inherent asymmetry between the parties: users' pictures are perturbed once and for all before being published and scraped, and must thereafter fool all future models---including models trained adaptively against the users' past attacks, or models that use technologies discovered after the attack. 
		
We evaluate two poisoning attacks against large-scale facial recognition, Fawkes 500,000+ downloads) and LowKey. We demonstrate how an ``oblivious'' model trainer can simply wait for future developments in computer vision to nullify the protection of pictures collected in the past. We further show that an adversary with black-box access to the attack can train a robust model that resists the perturbations of collected pictures.
		
We caution that facial recognition poisoning will not admit an ''arms race'' between attackers and defenders. Once perturbed pictures are scraped, the attack cannot be changed so any future defense irrevocably undermines users' privacy.",https://api.openreview.net/pdf/cfe448c8e3256b77942916112eec9a4116521a7c.pdf
Certified robustness against adversarial patch attacks via randomized cropping,2021,ICML,"['Wan-Yi Lin', 'Fatemeh Sheikholeslami', 'jinghao shi', 'Leslie Rice', 'J Zico Kolter']",oral,"['adversarial machine learning', 'patch attack', 'certifiable defense', 'randomized crop']","    This paper proposes a certifiable defense against adversarial patch attacks on image classification. Our approach classifies random crops from the original image independently and classifies the original image as the majority vote over predicted classes of the crops.  Leveraging the fact that a patch attack can only influence a certain number of pixels in the image, we derive certified robustness bounds for the classifier. Our method is particularly effective when realistic transformations are applied to the adversarial patch, such as affine transformations. Such transformations occur naturally when an adversarial patch is physically introduced in a scene. Our method improves upon the current state of the art in defending against patch attacks on CIFAR10 and ImageNet, both in terms of certified accuracy and inference time.",https://api.openreview.net/pdf/282715229ed05eb1d1af36a68f316f6b4a75e232.pdf
Is It Time to Redefine the Classification Task for Deep Learning Systems?,2021,ICML,"['Keji Han', 'Yun Li', 'Songcan Chen']",oral,"['adversarial robustness', 'deep learning system']","Many works have demonstrated that deep neural networks (DNNs) are vulnerable to adversarial examples. A deep learning system involves a couple of elements: the learning task, data set, deep model, loss, and optimizer. Each element may cause the vulnerability of the deep learning system, and simply attributing the vulnerability of the deep learning system to the deep model may impede addressing the adversarial attack. So we redefine the robustness of DNNs as the robustness of the deep neural learning system, and we experimentally find that the vulnerability of the deep learning system also roots in the learning task itself. In detail, this paper defines the interval-label classification task for the deep classification system, whose labels are predefined non-overlapping intervals instead of a fixed value (hard label) or probability vector (soft label). The experimental results demonstrate that the interval-label classification task is more robust than the traditional classification task while retaining accuracy.",https://api.openreview.net/pdf/6a548de997f5f8beea6c6bd35ae7d5196f0758ce.pdf
Fast Minimum-norm Adversarial Attacks through Adaptive Norm Constraints,2021,ICML,"['Maura Pintor', 'Fabio Roli', 'Wieland Brendel', 'Battista Biggio']",oral,"['machine learning', 'adversarial machine learning', 'computer vision']","Evaluating adversarial robustness amounts to finding the minimum perturbation needed to have an input sample misclassified. 
The inherent complexity of the underlying optimization requires current gradient-based attacks to be carefully tuned, initialized, and possibly executed for many computationally-demanding iterations, even if specialized to a given perturbation model.
In this work, we overcome these limitations by proposing a fast minimum-norm (FMN) attack that works with different $\ell_p$-norm perturbation models ($p=0, 1, 2, \infty$), is robust to hyperparameter choices, does not require adversarial starting points, and converges within few lightweight steps. 
It works by iteratively finding the sample misclassified with maximum confidence within an $\ell_p$-norm constraint of size $\epsilon$, while adapting $\epsilon$ to minimize the distance of the current sample to the decision boundary.
Extensive experiments show that FMN significantly outperforms existing attacks in terms of convergence speed and computation time, while reporting comparable or even smaller perturbation sizes.",https://api.openreview.net/pdf/bbd8922fab4afa05506ac8ed9ccda272823c20b9.pdf
Defending against Model Stealing via Verifying Embedded External Features,2021,ICML,"['Linghui Zhu', 'Yiming Li', 'Xiaojun Jia', 'Yong Jiang', 'Shu-Tao Xia', 'Xiaochun Cao']",oral,"['Model Stealing', 'Ownership Verification', 'Model Privacy', 'AI Security']","Well-trained models are valuable intellectual properties for their owners. Recent studies revealed that the adversaries can `steal' deployed models even when they have no training sample and can only query the model. Currently, there were some defense methods to alleviate this threat, mostly by increasing the cost of model stealing. In this paper, we explore the defense problem from another angle by \emph{verifying whether a suspicious model contains the knowledge of defender-specified external features}. We embed the \emph{external features} by \emph{poisoning} a few training samples via style transfer. After that, we train a meta-classifier, based on the gradient of predictions, to determine whether a suspicious model is stolen from the victim. Our method is inspired by the understanding that the stolen models should contain the knowledge of (external) features learned by the victim model. Experimental results demonstrate that our approach is effective in defending against different model stealing attacks simultaneously.",https://api.openreview.net/pdf/a49512c05e6d4f56c7aec0912d5da695abd698be.pdf
On-the-fly learning of adaptive strategies with bandit algorithms,2021,ICML,"['Rashid Bakirov', 'Damien Fay', 'Bogdan Gabrys']",poster,['machine learning'],"Automation of machine learning model development is increasingly becoming an established research area. While automated model selection and automated data pre-processing have been studied in depth, there is, however, a gap concerning automated model adaptation strategies for streaming data with non-stationarities. This has previously been addressed by heuristic generic adaptation strategies in the batch streaming setting. While showing promising performance, these strategies contain some limitations. In this work, we propose using multi-armed bandit algorithms for learning adaptive strategies from incrementally streaming data on-the-fly. Empirical results using established bandit algorithms show a comparable performance to two common stream learning algorithms. ",https://api.openreview.net/pdf/b0d6b061ce857b93a2917256c00e72f1327c8ab5.pdf
Adaptation-Agnostic Meta-Training,2021,ICML,"['Jiaxin Chen', 'Li-Ming Zhan', 'Xiao-Ming Wu', 'Fu-lai Chung']",poster,['meta-learning'],"Many meta-learning algorithms can be formulated into an interleaved process, in the sense that task-specific predictors are learned during inner-task adaptation and meta-parameters are updated during meta-update. The normal meta-training strategy needs to differentiate through the inner-task adaptation procedure to optimize the meta-parameters. This leads to a constraint that the inner-task algorithms should be solved analytically. Under this constraint, only simple algorithms with analytical solutions can be applied as the inner-task algorithms, limiting the model expressiveness. To lift the limitation, we propose an adaptation-agnostic meta-training strategy. Following our proposed strategy, we are capable to apply stronger algorithms (e.g., an ensemble of different types of algorithms) as the inner-task algorithm to achieve superior performance comparing with popular baselines.",https://api.openreview.net/pdf/dc46f3bbfbf08d17d0ff28a9b770da1a4353aff3.pdf
Automated Learning Rate Scheduler for Large-batch Training,2021,ICML,"['Chiheon Kim', 'Saehoon Kim', 'Jongmin Kim', 'Donghoon Lee', 'Sungwoong Kim']",poster,[],"Large-batch training has been essential in leveraging large-scale datasets and models in deep learning. While it is computationally beneficial to use large batch sizes, it often requires a specially designed learning rate (LR) schedule to achieve a comparable level of performance as in smaller batch training. Especially, when the number of training epochs is constrained, the use of a large LR and a warmup strategy is critical in the final performance of large-batch training due to the reduced number of updating steps. In this work, we propose an automated LR scheduling algorithm which is effective for neural network training with a large batch size under the given epoch budget. In specific, the whole schedule consists of two phases: adaptive warmup and predefined decay, where the LR is increased until the training loss no longer decreases and decreased to zero until the end of training. Here, whether the training loss has reached the minimum value is robustly checked with Gaussian process smoothing in an online manner with a low computational burden. Coupled with adaptive stochastic optimizers such as AdamP and LAMB, the proposed scheduler successfully adjusts the LRs without cumbersome hyperparameter tuning and achieves comparable or better performances than tuned baselines on various image classification benchmarks and architectures with a wide range of batch sizes.",https://api.openreview.net/pdf/ed74ed087759fbe6a39d420de1b0f83e6cbee272.pdf
Tabular Data: Deep Learning is Not All You Need,2021,ICML,"['Ravid Shwartz-Ziv', 'Amitai Armon']",poster,"['AutoML', 'Tabular Data', 'Deep Learning', 'Tree Ensemble Models']","A key element of AutoML systems is setting the types of models that will be used for each type of task. For classification and regression problems with tabular data, the use of tree ensemble models (like XGBoost) is usually recommended. However, several deep learning models for tabular data have recently been proposed, claiming to outperform XGBoost for some use-cases. In this paper, we explore whether these deep models should be a recommended option for tabular data, by rigorously comparing the new deep models to XGBoost on a variety of datasets. In addition to systematically comparing their accuracy, we consider the tuning and computation they require. Our study shows that XGBoost outperforms these deep models across the datasets, including datasets used in the papers that proposed the deep models. We also demonstrate that XGBoost requires much less tuning. On the positive side, we show that an ensemble of the deep models and XGBoost performs better on these datasets than XGBoost alone.",https://api.openreview.net/pdf/38da49608da2fca5e8556d1b4d7c1dd97af716d3.pdf
Incorporating domain knowledge into neural-guided search via in situ priors and constraints,2021,ICML,"['Brenden K Petersen', 'Claudio Santiago', 'Mikel Landajuela']",poster,"['AutoML', 'reinforcement learning', 'symbolic regression']","Many AutoML problems involve optimizing discrete objects under a black-box reward. Neural-guided search provides a flexible means of searching these combinatorial spaces using an autoregressive recurrent neural network. A major benefit of this approach is that builds up objects $\textit{sequentially}$—this provides an opportunity to incorporate domain knowledge into the search by directly modifying the logits emitted during sampling. In this work, we formalize a framework for incorporating such $\textit{in situ}$ priors and constraints into neural-guided search, and provide sufficient conditions for enforcing constraints. We integrate several priors and constraints from existing works into this framework, propose several new ones, and demonstrate their efficacy in informing the task of symbolic regression.",https://api.openreview.net/pdf/e311d33c743c78361c64b20e06ffac78d47334a3.pdf
Ranking Architectures by Feature Extraction Capabilities,2021,ICML,"['Debadeepta Dey', 'Shital Shah', 'Sebastien Bubeck']",poster,"['NAS', 'ranking', 'search', 'speedup']","The fundamental problem in Neural Architecture Search (NAS) is to eﬃciently ﬁnd high-
performing ones from a search space of architectures. We propose a simple but powerful
method for ranking architectures FEAR in any search space. FEAR leverages the viewpoint
that neural networks are powerful non-linear feature extractors. By training diﬀerent
architectures in the search space to the same training or validation error and subsequently
comparing the usefulness of the features extracted on the task-dataset of interest by freezing
most of the architecture we obtain quick estimates of the relative performance. We validate
FEAR on Natsbench topology search space on three diﬀerent datasets against competing
baselines and show strong ranking correlation especially compared to recently proposed
zero-cost methods. FEAR especially excels at ranking high-performance architectures in the
search space. When used in the inner loop of discrete search algorithms like random search,
FEAR can cut down the search time by approximately 2.4x without losing accuracy. We additionally
empirically study very recently proposed zero-cost measures for ranking and ﬁnd that they
breakdown in ranking performance as training proceeds and also that data-agnostic ranking
scores which ignore the dataset do not generalize across dissimilar datasets.",https://api.openreview.net/pdf/8900cdc8d627479a708e637403c5c0bff5591487.pdf
Neural Fixed-Point Acceleration for Convex Optimization,2021,ICML,"['Shobha Venkataraman', 'Brandon Amos']",poster,"['convex optimization', 'meta-learning', 'acceleration']","Fixed-point iterations are at the heart of numerical computing and are often a computational bottleneck in real-time applications, which typically instead need a fast solution of moderate accuracy. Classical acceleration methods for fixed-point problems focus on designing algorithms with theoretical guarantees that apply to any fixed-point problem. We present neural fixed-point acceleration, a framework to automatically learn to accelerate convex fixed-point problems that are drawn from a distribution, using ideas from meta-learning and classical acceleration algorithms.  We apply our framework to SCS, the state-of-the-art solver for convex cone programming, and design models and loss functions to overcome the challenges of learning over unrolled optimization and acceleration instabilities. Our work brings neural acceleration into any optimization problem expressible with CVXPY.  This is relevant to AutoML as we (meta-)learn improvements to a convex optimization solver that replaces an acceleration component that is traditionally hand-crafted.

Upon acceptance, we will openly release the source code containing our batched and differentiable PyTorch implementation of SCS with neural acceleration and all of the supplementary files necessary to fully reproduce our results.",https://api.openreview.net/pdf/8fd7d8fc1775915e6b342a52c2761558a26f8a82.pdf
Replacing the Ex-Def Baseline in AutoML by Naive AutoML,2021,ICML,"['Felix Mohr', 'Marcel Wever']",poster,"['Automated Machine Learning', 'Independency Assumption', 'Baselines']","Automated Machine Learning (AutoML) is the problem of automatically finding the pipeline with the best generalization performance on some given dataset. AutoML has received enormous attention in the last decade and has been addressed with sophisticated black-box optimization techniques like Bayesian Optimization, Genetic Algorithms, or Tree Search. These approaches are almost never compared to simple baselines to see how much they improve over simple but easy to implement approaches. We present Naive AutoML, a very simple baseline for AutoML that exploits meta-knowledge about machine learning problems and makes simplifying, yet, effective assumptions to quickly come to high-quality solutions. In 1h experiments, state of the art approaches can hardly improve over Naive AutoML which in turn comes along with advantages such as interpretability and flexibility.",https://api.openreview.net/pdf/680b4e707ba6719dcc44450dc09796bf27097843.pdf
PonderNet: Learning to Ponder,2021,ICML,"['Andrea Banino', 'Jan Balaguer', 'Charles Blundell']",poster,"['adaptive computation', 'probabilistic', 'recurrent network', 'transformer', 'ponder']","In standard neural networks the amount of computation used grows with the size of the inputs, but not with the complexity of the problem being learnt. To overcome this limitation we introduce PonderNet, a new algorithm that learns to adapt the amount of computation based on the complexity of the problem at hand. PonderNet learns end-to-end the number of computational steps to achieve an effective compromise between training prediction accuracy, computational cost and generalization. On a complex synthetic problem, PonderNet dramatically improves performance over previous adaptive computation methods and additionally succeeds at extrapolation tests where traditional neural networks fail. Also, our method matched the current state of the art results on a real world question and answering dataset, but using less compute. Finally, PonderNet reached state of the art results on a complex task designed to test the reasoning capabilities of neural networks.",https://api.openreview.net/pdf/14a922903f062e193a925b7feae15fdb1b54ca46.pdf
LRTuner: A Learning Rate Tuner for Deep Neural Networks,2021,ICML,"['Nikhil Iyer', 'Thejas Venkatesh', 'Nipun Kwatra', 'Ramachandran Ramjee', 'Muthian Sivathanu']",poster,"['Learning rate', 'Deep Learning', 'Stochastic Optimization']","One very important hyper-parameter for training deep neural networks is the learning rate schedule of the optimizer. The choice of learning rate schedule determines the computational cost of getting close to a minima, how close you actually get to the minima, and most importantly the kind of local minima (wide/narrow) attained. The kind of minima attained has a significant impact on the generalization accuracy of the network. Current systems employ hand tuned learning rate schedules, which are painstakingly tuned for each network and dataset. Given that the state space of schedules is huge, finding a satisfactory learning rate schedule can be very time consuming. In this paper, we present LRTuner, a method for tuning the learning rate as training proceeds. Our method works with any optimizer, and we demonstrate results on SGD with Momentum, and Adam optimizers.
    
We extensively evaluate LRTuner on multiple datasets, models, and across optimizers. We compare favorably against standard learning rate schedules for the given dataset and models, including ImageNet on Resnet-50, Cifar-10 on Resnet-18, and SQuAD fine-tuning on BERT. For example on ImageNet with Resnet-50, LRTuner shows up to 0.2% absolute gains in test accuracy compared to the hand-tuned baseline schedule. Moreover, LRTuner can achieve the same accuracy as the baseline schedule in 29% less optimization steps. ",https://api.openreview.net/pdf/2e3c6e642e09e1fb02b70c4cd1b3e5a4af49cda8.pdf
Sequential Automated Machine Learning: Bandits-driven Exploration using a Collaborative Filtering Representation,2021,ICML,"['Maxime Heuillet', 'Benoit Debaque', 'Audrey Durand']",poster,"['automl', 'collaborative filtering', 'bandits', 'sequential automl']","The goal of Automated Machine Learning (AutoML) is to make Machine Learning (ML) tools more accessible. Collaborative Filtering (CF) methods have shown great success in automating the creation of machine learning pipelines. In this work, we frame the AutoML problem under a sequential setting where datasets arrive one at a time. On each dataset, an agent can try a small number of pipelines (exploration) before recommending a pipeline for this dataset (recommendation). The goal is to maximize the performance of the recommended pipelines over the sequence of datasets. More specifically, we focus on the exploration policy used for selecting the pipelines to explore before making the recommendation. We propose an approach based on the LinUCB bandit algorithm that leverages the latent representations extracted from matrix factorization (MF). We show that the exploration policy impacts the recommendation performance and that MF-based latent representations are more useful for exploration than for recommendation.",https://api.openreview.net/pdf/b69cd3feb4c4da27ebc106ccf634c061632e6600.pdf
Meta Learning the Step Size in Policy Gradient Methods,2021,ICML,"['Luca Sabbioni', 'Francesco Corda', 'Marcello Restelli']",poster,"['Meta Reinforcement Learning', 'Hyperparameter tuning', 'Policy Gradient']","Policy-based algorithms are among the most widely adopted techniques in model-free RL, thanks to their strong theoretical groundings and good properties in continuous action spaces. Unfortunately, these methods require precise and problem-specific hyperparameter tuning to achieve good performance and, as a consequence, they tend to struggle when asked to accomplish a series of heterogeneous tasks. In particular, the selection of the step size has a crucial impact on the ability to learn a highly performing policy, affecting the speed and the stability of the training process, and often being the main culprit for poor results. In this paper, we tackle these issues with a Meta Reinforcement Learning approach, by introducing a new formulation, known as meta-MDP, that can be used to solve any hyperparameter selection problem in RL with contextual processes. After providing a theoretical Lipschitz bound to the performance in different tasks, we adopt the proposed framework to train a batch RL algorithm to dynamically recommend the most adequate step size for different policies and tasks. In conclusion, we present an experimental campaign to show the advantages of selecting an adaptive learning rate in heterogeneous environments.",https://api.openreview.net/pdf/6b1d7f8ae8da3c141bb51dfafcac68de45298fd3.pdf
Mutation is all you need,2021,ICML,"['Lennart Schneider', 'Florian Pfisterer', 'Martin Binder', 'Bernd Bischl']",poster,"['Bayesian Optimization', 'Neural Architecture Search', 'BANANAS', 'Benchmark']","Neural architecture search (NAS) promises to make deep learning accessible to non-experts by automating architecture engineering of deep neural networks.
BANANAS is one state-of-the-art NAS method that is embedded within the Bayesian optimization framework.
Recent experimental findings have demonstrated the strong performance of BANANAS on the NAS-Bench-101 benchmark being determined by its path encoding and not its choice of surrogate model.
We present experimental results suggesting that the performance of BANANAS on the NAS-Bench-301 benchmark is determined by its acquisition function optimizer, which minimally mutates the incumbent.",https://api.openreview.net/pdf/f1172eb68af5ffa2bbcac7344bbae558bd714a86.pdf
