title,year,source,authors,class,keywords,abstract,pdf_link
Learnable Companding Quantization for Accurate Low-Bit Neural Networks,2021,CVPR,Kohei Yamamoto,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yamamoto_Learnable_Companding_Quantization_for_Accurate_Low-Bit_Neural_Networks_CVPR_2021_paper.pdf
FaceInpainter: High Fidelity Face Adaptation to Heterogeneous Domains,2021,CVPR,Jia Li;Zhaoyang Li;Jie Cao;Xingguang Song;Ran He,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_FaceInpainter_High_Fidelity_Face_Adaptation_to_Heterogeneous_Domains_CVPR_2021_paper.pdf
How Robust Are Randomized Smoothing Based Defenses to Data Poisoning?,2021,CVPR,Akshay Mehra;Bhavya Kailkhura;Pin-Yu Chen;Jihun Hamm,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Mehra_How_Robust_Are_Randomized_Smoothing_Based_Defenses_to_Data_Poisoning_CVPR_2021_paper.pdf
Deep Learning in Latent Space for Video Prediction and Compression,2021,CVPR,Bowen Liu;Yu Chen;Shiyu Liu;Hun-Seok Kim,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Deep_Learning_in_Latent_Space_for_Video_Prediction_and_Compression_CVPR_2021_paper.pdf
PWCLO-Net: Deep LiDAR Odometry in 3D Point Clouds Using Hierarchical Embedding Mask Optimization,2021,CVPR,Guangming Wang;Xinrui Wu;Zhe Liu;Hesheng Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_PWCLO-Net_Deep_LiDAR_Odometry_in_3D_Point_Clouds_Using_Hierarchical_CVPR_2021_paper.pdf
ORDisCo: Effective and Efficient Usage of Incremental Unlabeled Data for Semi-Supervised Continual Learning,2021,CVPR,Liyuan Wang;Kuo Yang;Chongxuan Li;Lanqing Hong;Zhenguo Li;Jun Zhu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_ORDisCo_Effective_and_Efficient_Usage_of_Incremental_Unlabeled_Data_for_CVPR_2021_paper.pdf
Dynamic Region-Aware Convolution,2021,CVPR,Jin Chen;Xijun Wang;Zichao Guo;Xiangyu Zhang;Jian Sun,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_Dynamic_Region-Aware_Convolution_CVPR_2021_paper.pdf
Explore Image Deblurring via Encoded Blur Kernel Space,2021,CVPR,Phong Tran;Anh Tuan Tran;Quynh Phung;Minh Hoai,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tran_Explore_Image_Deblurring_via_Encoded_Blur_Kernel_Space_CVPR_2021_paper.pdf
BCNet: Searching for Network Width With Bilaterally Coupled Network,2021,CVPR,Xiu Su;Shan You;Fei Wang;Chen Qian;Changshui Zhang;Chang Xu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Su_BCNet_Searching_for_Network_Width_With_Bilaterally_Coupled_Network_CVPR_2021_paper.pdf
Camera Pose Matters: Improving Depth Prediction by Mitigating Pose Distribution Bias,2021,CVPR,Yunhan Zhao;Shu Kong;Charless Fowlkes,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhao_Camera_Pose_Matters_Improving_Depth_Prediction_by_Mitigating_Pose_Distribution_CVPR_2021_paper.pdf
Lipstick Ain't Enough: Beyond Color Matching for In-the-Wild Makeup Transfer,2021,CVPR,Thao Nguyen;Anh Tuan Tran;Minh Hoai,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Nguyen_Lipstick_Aint_Enough_Beyond_Color_Matching_for_In-the-Wild_Makeup_Transfer_CVPR_2021_paper.pdf
Generative Interventions for Causal Learning,2021,CVPR,Chengzhi Mao;Augustine Cha;Amogh Gupta;Hao Wang;Junfeng Yang;Carl Vondrick,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Mao_Generative_Interventions_for_Causal_Learning_CVPR_2021_paper.pdf
Graph Stacked Hourglass Networks for 3D Human Pose Estimation,2021,CVPR,Tianhan Xu;Wataru Takano,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Xu_Graph_Stacked_Hourglass_Networks_for_3D_Human_Pose_Estimation_CVPR_2021_paper.pdf
Adaptive Aggregation Networks for Class-Incremental Learning,2021,CVPR,Yaoyao Liu;Bernt Schiele;Qianru Sun,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Adaptive_Aggregation_Networks_for_Class-Incremental_Learning_CVPR_2021_paper.pdf
VS-Net: Voting With Segmentation for Visual Localization,2021,CVPR,Zhaoyang Huang;Han Zhou;Yijin Li;Bangbang Yang;Yan Xu;Xiaowei Zhou;Hujun Bao;Guofeng Zhang;Hongsheng Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Huang_VS-Net_Voting_With_Segmentation_for_Visual_Localization_CVPR_2021_paper.pdf
Learning To Identify Correct 2D-2D Line Correspondences on Sphere,2021,CVPR,Haoang Li;Kai Chen;Ji Zhao;Jiangliu Wang;Pyojin Kim;Zhe Liu;Yun-Hui Liu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Learning_To_Identify_Correct_2D-2D_Line_Correspondences_on_Sphere_CVPR_2021_paper.pdf
Domain-Independent Dominance of Adaptive Methods,2021,CVPR,Pedro Savarese;David McAllester;Sudarshan Babu;Michael Maire,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Savarese_Domain-Independent_Dominance_of_Adaptive_Methods_CVPR_2021_paper.pdf
What if We Only Use Real Datasets for Scene Text Recognition? Toward Scene Text Recognition With Fewer Labels,2021,CVPR,Jeonghun Baek;Yusuke Matsui;Kiyoharu Aizawa,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Baek_What_if_We_Only_Use_Real_Datasets_for_Scene_Text_CVPR_2021_paper.pdf
Incremental Learning via Rate Reduction,2021,CVPR,Ziyang Wu;Christina Baek;Chong You;Yi Ma,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wu_Incremental_Learning_via_Rate_Reduction_CVPR_2021_paper.pdf
Neural Descent for Visual 3D Human Pose and Shape,2021,CVPR,Andrei Zanfir;Eduard Gabriel Bazavan;Mihai Zanfir;William T. Freeman;Rahul Sukthankar;Cristian Sminchisescu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zanfir_Neural_Descent_for_Visual_3D_Human_Pose_and_Shape_CVPR_2021_paper.pdf
HR-NAS: Searching Efficient High-Resolution Neural Architectures With Lightweight Transformers,2021,CVPR,Mingyu Ding;Xiaochen Lian;Linjie Yang;Peng Wang;Xiaojie Jin;Zhiwu Lu;Ping Luo,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Ding_HR-NAS_Searching_Efficient_High-Resolution_Neural_Architectures_With_Lightweight_Transformers_CVPR_2021_paper.pdf
Transitional Adaptation of Pretrained Models for Visual Storytelling,2021,CVPR,Youngjae Yu;Jiwan Chung;Heeseung Yun;Jongseok Kim;Gunhee Kim,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yu_Transitional_Adaptation_of_Pretrained_Models_for_Visual_Storytelling_CVPR_2021_paper.pdf
Improving Panoptic Segmentation at All Scales,2021,CVPR,Lorenzo Porzi;Samuel Rota Bulo;Peter Kontschieder,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Porzi_Improving_Panoptic_Segmentation_at_All_Scales_CVPR_2021_paper.pdf
Model-Contrastive Federated Learning,2021,CVPR,Qinbin Li;Bingsheng He;Dawn Song,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Model-Contrastive_Federated_Learning_CVPR_2021_paper.pdf
Scalability vs. Utility: Do We Have To Sacrifice One for the Other in Data Importance Quantification?,2021,CVPR,Ruoxi Jia;Fan Wu;Xuehui Sun;Jiacen Xu;David Dao;Bhavya Kailkhura;Ce Zhang;Bo Li;Dawn Song,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Jia_Scalability_vs._Utility_Do_We_Have_To_Sacrifice_One_for_CVPR_2021_paper.pdf
Hierarchical Layout-Aware Graph Convolutional Network for Unified Aesthetics Assessment,2021,CVPR,Dongyu She;Yu-Kun Lai;Gaoxiong Yi;Kun Xu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/She_Hierarchical_Layout-Aware_Graph_Convolutional_Network_for_Unified_Aesthetics_Assessment_CVPR_2021_paper.pdf
Normalized Avatar Synthesis Using StyleGAN and Perceptual Refinement,2021,CVPR,Huiwen Luo;Koki Nagano;Han-Wei Kung;Qingguo Xu;Zejian Wang;Lingyu Wei;Liwen Hu;Hao Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Luo_Normalized_Avatar_Synthesis_Using_StyleGAN_and_Perceptual_Refinement_CVPR_2021_paper.pdf
CT-Net: Complementary Transfering Network for Garment Transfer With Arbitrary Geometric Changes,2021,CVPR,Fan Yang;Guosheng Lin,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_CT-Net_Complementary_Transfering_Network_for_Garment_Transfer_With_Arbitrary_Geometric_CVPR_2021_paper.pdf
MetaCorrection: Domain-Aware Meta Loss Correction for Unsupervised Domain Adaptation in Semantic Segmentation,2021,CVPR,Xiaoqing Guo;Chen Yang;Baopu Li;Yixuan Yuan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Guo_MetaCorrection_Domain-Aware_Meta_Loss_Correction_for_Unsupervised_Domain_Adaptation_in_CVPR_2021_paper.pdf
Multi-Stage Progressive Image Restoration,2021,CVPR,Syed Waqas Zamir;Aditya Arora;Salman Khan;Munawar Hayat;Fahad Shahbaz Khan;Ming-Hsuan Yang;Ling Shao,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zamir_Multi-Stage_Progressive_Image_Restoration_CVPR_2021_paper.pdf
PointNetLK Revisited,2021,CVPR,Xueqian Li;Jhony Kaesemodel Pontes;Simon Lucey,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_PointNetLK_Revisited_CVPR_2021_paper.pdf
Deep Convolutional Dictionary Learning for Image Denoising,2021,CVPR,Hongyi Zheng;Hongwei Yong;Lei Zhang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zheng_Deep_Convolutional_Dictionary_Learning_for_Image_Denoising_CVPR_2021_paper.pdf
Fourier Contour Embedding for Arbitrary-Shaped Text Detection,2021,CVPR,Yiqin Zhu;Jianyong Chen;Lingyu Liang;Zhanghui Kuang;Lianwen Jin;Wayne Zhang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhu_Fourier_Contour_Embedding_for_Arbitrary-Shaped_Text_Detection_CVPR_2021_paper.pdf
TAP: Text-Aware Pre-Training for Text-VQA and Text-Caption,2021,CVPR,Zhengyuan Yang;Yijuan Lu;Jianfeng Wang;Xi Yin;Dinei Florencio;Lijuan Wang;Cha Zhang;Lei Zhang;Jiebo Luo,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_TAP_Text-Aware_Pre-Training_for_Text-VQA_and_Text-Caption_CVPR_2021_paper.pdf
Seeing Out of the Box: End-to-End Pre-Training for Vision-Language Representation Learning,2021,CVPR,Zhicheng Huang;Zhaoyang Zeng;Yupan Huang;Bei Liu;Dongmei Fu;Jianlong Fu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Huang_Seeing_Out_of_the_Box_End-to-End_Pre-Training_for_Vision-Language_Representation_CVPR_2021_paper.pdf
Quality-Agnostic Image Recognition via Invertible Decoder,2021,CVPR,Insoo Kim;Seungju Han;Ji-won Baek;Seong-Jin Park;Jae-Joon Han;Jinwoo Shin,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kim_Quality-Agnostic_Image_Recognition_via_Invertible_Decoder_CVPR_2021_paper.pdf
Hybrid Rotation Averaging: A Fast and Robust Rotation Averaging Approach,2021,CVPR,Yu Chen;Ji Zhao;Laurent Kneip,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_Hybrid_Rotation_Averaging_A_Fast_and_Robust_Rotation_Averaging_Approach_CVPR_2021_paper.pdf
One Thing One Click: A Self-Training Approach for Weakly Supervised 3D Semantic Segmentation,2021,CVPR,Zhengzhe Liu;Xiaojuan Qi;Chi-Wing Fu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_One_Thing_One_Click_A_Self-Training_Approach_for_Weakly_Supervised_CVPR_2021_paper.pdf
Out-of-Distribution Detection Using Union of 1-Dimensional Subspaces,2021,CVPR,Alireza Zaeemzadeh;Niccolo Bisagno;Zeno Sambugaro;Nicola Conci;Nazanin Rahnavard;Mubarak Shah,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zaeemzadeh_Out-of-Distribution_Detection_Using_Union_of_1-Dimensional_Subspaces_CVPR_2021_paper.pdf
"MP3: A Unified Model To Map, Perceive, Predict and Plan",2021,CVPR,Sergio Casas;Abbas Sadat;Raquel Urtasun,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Casas_MP3_A_Unified_Model_To_Map_Perceive_Predict_and_Plan_CVPR_2021_paper.pdf
SCALE: Modeling Clothed Humans with a Surface Codec of Articulated Local Elements,2021,CVPR,Qianli Ma;Shunsuke Saito;Jinlong Yang;Siyu Tang;Michael J. Black,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Ma_SCALE_Modeling_Clothed_Humans_with_a_Surface_Codec_of_Articulated_CVPR_2021_paper.pdf
Playable Video Generation,2021,CVPR,Willi Menapace;Stephane Lathuiliere;Sergey Tulyakov;Aliaksandr Siarohin;Elisa Ricci,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Menapace_Playable_Video_Generation_CVPR_2021_paper.pdf
AdCo: Adversarial Contrast for Efficient Learning of Unsupervised Representations From Self-Trained Negative Adversaries,2021,CVPR,Qianjiang Hu;Xiao Wang;Wei Hu;Guo-Jun Qi,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Hu_AdCo_Adversarial_Contrast_for_Efficient_Learning_of_Unsupervised_Representations_From_CVPR_2021_paper.pdf
"Permute, Quantize, and Fine-Tune: Efficient Compression of Neural Networks",2021,CVPR,Julieta Martinez;Jashan Shewakramani;Ting Wei Liu;Ioan Andrei Barsan;Wenyuan Zeng;Raquel Urtasun,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Martinez_Permute_Quantize_and_Fine-Tune_Efficient_Compression_of_Neural_Networks_CVPR_2021_paper.pdf
Mol2Image: Improved Conditional Flow Models for Molecule to Image Synthesis,2021,CVPR,Karren Yang;Samuel Goldman;Wengong Jin;Alex X. Lu;Regina Barzilay;Tommi Jaakkola;Caroline Uhler,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_Mol2Image_Improved_Conditional_Flow_Models_for_Molecule_to_Image_Synthesis_CVPR_2021_paper.pdf
Improved Handling of Motion Blur in Online Object Detection,2021,CVPR,Mohamed Sayed;Gabriel Brostow,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sayed_Improved_Handling_of_Motion_Blur_in_Online_Object_Detection_CVPR_2021_paper.pdf
Multimodal Motion Prediction With Stacked Transformers,2021,CVPR,Yicheng Liu;Jinghuai Zhang;Liangji Fang;Qinhong Jiang;Bolei Zhou,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Multimodal_Motion_Prediction_With_Stacked_Transformers_CVPR_2021_paper.pdf
The Translucent Patch: A Physical and Universal Attack on Object Detectors,2021,CVPR,Alon Zolfi;Moshe Kravchik;Yuval Elovici;Asaf Shabtai,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zolfi_The_Translucent_Patch_A_Physical_and_Universal_Attack_on_Object_CVPR_2021_paper.pdf
Exploit Visual Dependency Relations for Semantic Segmentation,2021,CVPR,Mingyuan Liu;Dan Schonfeld;Wei Tang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Exploit_Visual_Dependency_Relations_for_Semantic_Segmentation_CVPR_2021_paper.pdf
Dense Label Encoding for Boundary Discontinuity Free Rotation Detection,2021,CVPR,Xue Yang;Liping Hou;Yue Zhou;Wentao Wang;Junchi Yan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_Dense_Label_Encoding_for_Boundary_Discontinuity_Free_Rotation_Detection_CVPR_2021_paper.pdf
Self-Supervised Collision Handling via Generative 3D Garment Models for Virtual Try-On,2021,CVPR,Igor Santesteban;Nils Thuerey;Miguel A. Otaduy;Dan Casas,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Santesteban_Self-Supervised_Collision_Handling_via_Generative_3D_Garment_Models_for_Virtual_CVPR_2021_paper.pdf
DexYCB: A Benchmark for Capturing Hand Grasping of Objects,2021,CVPR,Yu-Wei Chao;Wei Yang;Yu Xiang;Pavlo Molchanov;Ankur Handa;Jonathan Tremblay;Yashraj S. Narang;Karl Van Wyk;Umar Iqbal;Stan Birchfield;Jan Kautz;Dieter Fox,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chao_DexYCB_A_Benchmark_for_Capturing_Hand_Grasping_of_Objects_CVPR_2021_paper.pdf
Prototype Completion With Primitive Knowledge for Few-Shot Learning,2021,CVPR,Baoquan Zhang;Xutao Li;Yunming Ye;Zhichao Huang;Lisai Zhang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Prototype_Completion_With_Primitive_Knowledge_for_Few-Shot_Learning_CVPR_2021_paper.pdf
High-Quality Stereo Image Restoration From Double Refraction,2021,CVPR,Hakyeong Kim;Andreas Meuleman;Daniel S. Jeon;Min H. Kim,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kim_High-Quality_Stereo_Image_Restoration_From_Double_Refraction_CVPR_2021_paper.pdf
"Track, Check, Repeat: An EM Approach to Unsupervised Tracking",2021,CVPR,Adam W. Harley;Yiming Zuo;Jing Wen;Ayush Mangal;Shubhankar Potdar;Ritwick Chaudhry;Katerina Fragkiadaki,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Harley_Track_Check_Repeat_An_EM_Approach_to_Unsupervised_Tracking_CVPR_2021_paper.pdf
LayoutTransformer: Scene Layout Generation With Conceptual and Spatial Diversity,2021,CVPR,Cheng-Fu Yang;Wan-Cyuan Fan;Fu-En Yang;Yu-Chiang Frank Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_LayoutTransformer_Scene_Layout_Generation_With_Conceptual_and_Spatial_Diversity_CVPR_2021_paper.pdf
Practical Wide-Angle Portraits Correction With Deep Structured Models,2021,CVPR,Jing Tan;Shan Zhao;Pengfei Xiong;Jiangyu Liu;Haoqiang Fan;Shuaicheng Liu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tan_Practical_Wide-Angle_Portraits_Correction_With_Deep_Structured_Models_CVPR_2021_paper.pdf
CanonPose: Self-Supervised Monocular 3D Human Pose Estimation in the Wild,2021,CVPR,Bastian Wandt;Marco Rudolph;Petrissa Zell;Helge Rhodin;Bodo Rosenhahn,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wandt_CanonPose_Self-Supervised_Monocular_3D_Human_Pose_Estimation_in_the_Wild_CVPR_2021_paper.pdf
Pushing It Out of the Way: Interactive Visual Navigation,2021,CVPR,Kuo-Hao Zeng;Luca Weihs;Ali Farhadi;Roozbeh Mottaghi,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zeng_Pushing_It_Out_of_the_Way_Interactive_Visual_Navigation_CVPR_2021_paper.pdf
Improving Weakly Supervised Visual Grounding by Contrastive Knowledge Distillation,2021,CVPR,Liwei Wang;Jing Huang;Yin Li;Kun Xu;Zhengyuan Yang;Dong Yu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Improving_Weakly_Supervised_Visual_Grounding_by_Contrastive_Knowledge_Distillation_CVPR_2021_paper.pdf
EvDistill: Asynchronous Events To End-Task Learning via Bidirectional Reconstruction-Guided Cross-Modal Knowledge Distillation,2021,CVPR,Lin Wang;Yujeong Chae;Sung-Hoon Yoon;Tae-Kyun Kim;Kuk-Jin Yoon,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_EvDistill_Asynchronous_Events_To_End-Task_Learning_via_Bidirectional_Reconstruction-Guided_Cross-Modal_CVPR_2021_paper.pdf
LoFTR: Detector-Free Local Feature Matching With Transformers,2021,CVPR,Jiaming Sun;Zehong Shen;Yuang Wang;Hujun Bao;Xiaowei Zhou,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sun_LoFTR_Detector-Free_Local_Feature_Matching_With_Transformers_CVPR_2021_paper.pdf
Combinatorial Learning of Graph Edit Distance via Dynamic Embedding,2021,CVPR,Runzhong Wang;Tianqi Zhang;Tianshu Yu;Junchi Yan;Xiaokang Yang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Combinatorial_Learning_of_Graph_Edit_Distance_via_Dynamic_Embedding_CVPR_2021_paper.pdf
Radar-Camera Pixel Depth Association for Depth Completion,2021,CVPR,Yunfei Long;Daniel Morris;Xiaoming Liu;Marcos Castro;Punarjay Chakravarty;Praveen Narayanan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Long_Radar-Camera_Pixel_Depth_Association_for_Depth_Completion_CVPR_2021_paper.pdf
Improved Image Matting via Real-Time User Clicks and Uncertainty Estimation,2021,CVPR,Tianyi Wei;Dongdong Chen;Wenbo Zhou;Jing Liao;Hanqing Zhao;Weiming Zhang;Nenghai Yu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wei_Improved_Image_Matting_via_Real-Time_User_Clicks_and_Uncertainty_Estimation_CVPR_2021_paper.pdf
Revisiting Superpixels for Active Learning in Semantic Segmentation With Realistic Annotation Costs,2021,CVPR,Lile Cai;Xun Xu;Jun Hao Liew;Chuan Sheng Foo,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Cai_Revisiting_Superpixels_for_Active_Learning_in_Semantic_Segmentation_With_Realistic_CVPR_2021_paper.pdf
IMODAL: Creating Learnable User-Defined Deformation Models,2021,CVPR,Leander Lacroix;Benjamin Charlier;Alain Trouve;Barbara Gris,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Lacroix_IMODAL_Creating_Learnable_User-Defined_Deformation_Models_CVPR_2021_paper.pdf
Fast End-to-End Learning on Protein Surfaces,2021,CVPR,Freyr Sverrisson;Jean Feydy;Bruno E. Correia;Michael M. Bronstein,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sverrisson_Fast_End-to-End_Learning_on_Protein_Surfaces_CVPR_2021_paper.pdf
Found a Reason for me? Weakly-supervised Grounded Visual Question Answering using Capsules,2021,CVPR,Aisha Urooj;Hilde Kuehne;Kevin Duarte;Chuang Gan;Niels Lobo;Mubarak Shah,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Urooj_Found_a_Reason_for_me_Weakly-supervised_Grounded_Visual_Question_Answering_CVPR_2021_paper.pdf
Person Re-Identification Using Heterogeneous Local Graph Attention Networks,2021,CVPR,Zhong Zhang;Haijia Zhang;Shuang Liu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Person_Re-Identification_Using_Heterogeneous_Local_Graph_Attention_Networks_CVPR_2021_paper.pdf
Recurrent Multi-View Alignment Network for Unsupervised Surface Registration,2021,CVPR,Wanquan Feng;Juyong Zhang;Hongrui Cai;Haofei Xu;Junhui Hou;Hujun Bao,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Feng_Recurrent_Multi-View_Alignment_Network_for_Unsupervised_Surface_Registration_CVPR_2021_paper.pdf
Divide-and-Conquer for Lane-Aware Diverse Trajectory Prediction,2021,CVPR,Sriram Narayanan;Ramin Moslemi;Francesco Pittaluga;Buyu Liu;Manmohan Chandraker,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Narayanan_Divide-and-Conquer_for_Lane-Aware_Diverse_Trajectory_Prediction_CVPR_2021_paper.pdf
Probabilistic 3D Human Shape and Pose Estimation From Multiple Unconstrained Images in the Wild,2021,CVPR,Akash Sengupta;Ignas Budvytis;Roberto Cipolla,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sengupta_Probabilistic_3D_Human_Shape_and_Pose_Estimation_From_Multiple_Unconstrained_CVPR_2021_paper.pdf
Weakly Supervised Instance Segmentation for Videos With Temporal Mask Consistency,2021,CVPR,Qing Liu;Vignesh Ramanathan;Dhruv Mahajan;Alan Yuille;Zhenheng Yang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Weakly_Supervised_Instance_Segmentation_for_Videos_With_Temporal_Mask_Consistency_CVPR_2021_paper.pdf
Exploring Data-Efficient 3D Scene Understanding With Contrastive Scene Contexts,2021,CVPR,Ji Hou;Benjamin Graham;Matthias Niessner;Saining Xie,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Hou_Exploring_Data-Efficient_3D_Scene_Understanding_With_Contrastive_Scene_Contexts_CVPR_2021_paper.pdf
MetaHTR: Towards Writer-Adaptive Handwritten Text Recognition,2021,CVPR,Ayan Kumar Bhunia;Shuvozit Ghose;Amandeep Kumar;Pinaki Nath Chowdhury;Aneeshan Sain;Yi-Zhe Song,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Bhunia_MetaHTR_Towards_Writer-Adaptive_Handwritten_Text_Recognition_CVPR_2021_paper.pdf
Learning To Reconstruct High Speed and High Dynamic Range Videos From Events,2021,CVPR,Yunhao Zou;Yinqiang Zheng;Tsuyoshi Takatani;Ying Fu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zou_Learning_To_Reconstruct_High_Speed_and_High_Dynamic_Range_Videos_CVPR_2021_paper.pdf
PSRR-MaxpoolNMS: Pyramid Shifted MaxpoolNMS With Relationship Recovery,2021,CVPR,Tianyi Zhang;Jie Lin;Peng Hu;Bin Zhao;Mohamed M. Sabry Aly,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_PSRR-MaxpoolNMS_Pyramid_Shifted_MaxpoolNMS_With_Relationship_Recovery_CVPR_2021_paper.pdf
Flow-Guided One-Shot Talking Face Generation With a High-Resolution Audio-Visual Dataset,2021,CVPR,Zhimeng Zhang;Lincheng Li;Yu Ding;Changjie Fan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Flow-Guided_One-Shot_Talking_Face_Generation_With_a_High-Resolution_Audio-Visual_Dataset_CVPR_2021_paper.pdf
VIGOR: Cross-View Image Geo-Localization Beyond One-to-One Retrieval,2021,CVPR,Sijie Zhu;Taojiannan Yang;Chen Chen,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhu_VIGOR_Cross-View_Image_Geo-Localization_Beyond_One-to-One_Retrieval_CVPR_2021_paper.pdf
D-NeRF: Neural Radiance Fields for Dynamic Scenes,2021,CVPR,Albert Pumarola;Enric Corona;Gerard Pons-Moll;Francesc Moreno-Noguer,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Pumarola_D-NeRF_Neural_Radiance_Fields_for_Dynamic_Scenes_CVPR_2021_paper.pdf
Towards Unified Surgical Skill Assessment,2021,CVPR,Daochang Liu;Qiyue Li;Tingting Jiang;Yizhou Wang;Rulin Miao;Fei Shan;Ziyu Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Towards_Unified_Surgical_Skill_Assessment_CVPR_2021_paper.pdf
Read and Attend: Temporal Localisation in Sign Language Videos,2021,CVPR,Gul Varol;Liliane Momeni;Samuel Albanie;Triantafyllos Afouras;Andrew Zisserman,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Varol_Read_and_Attend_Temporal_Localisation_in_Sign_Language_Videos_CVPR_2021_paper.pdf
