title,year,source,authors,class,keywords,abstract,pdf_link,topic,google_scholar_link
DIVA: Dataset Derivative of a Learning Task,2022,ICLR,"['Yonatan Dukler', 'Alessandro Achille', 'Giovanni Paolini', 'Avinash Ravichandran', 'Marzia Polito', 'Stefano Soatto']",poster,"['Leave one out cross validation', 'AutoML', 'dataset optimization']","We present a method to compute the derivative of a learning task with respect to a dataset. A learning task is a function from a training set to the validation error, which can be represented by a trained deep neural network (DNN). The ``dataset derivative'' is a linear operator, computed around the trained model, that informs how perturbations of the weight of each training sample affect the validation error, usually computed on a separate validation dataset.  Our method, DIVA (Differentiable Validation) hinges on a closed-form differentiable expression of the leave-one-out cross-validation error around a pre-trained DNN. Such expression constitutes the dataset derivative. DIVA could be used for dataset auto-curation, for example removing samples with faulty annotations, augmenting a dataset with additional relevant samples, or rebalancing. More generally, DIVA can be used to optimize the dataset, along with the parameters of the model, as part of the training process without the need for a separate validation dataset, unlike bi-level optimization methods customary in AutoML. To illustrate the flexibility of DIVA, we report experiments on sample auto-curation tasks such as outlier rejection, dataset extension, and automatic aggregation of multi-modal data.",https://api.openreview.net/pdf/c20ae574c689fe5fbecb96f791b3e678973e0053.pdf,optimization;multimodal,https://scholar.google.com/scholar?q=DIVA:+Dataset+Derivative+of+a+Learning+Task
MCMC Should Mix: Learning Energy-Based Model with Neural Transport Latent Space MCMC,2022,ICLR,"['Erik Nijkamp', 'Ruiqi Gao', 'Pavel Sountsov', 'Srinivas Vasudevan', 'Bo Pang', 'Song-Chun Zhu', 'Ying Nian Wu']",poster,"['Generative models', 'energy-based models', 'MCMC']","Learning energy-based model (EBM) requires MCMC sampling of the learned model as an inner loop of the learning algorithm. However, MCMC sampling of EBMs in high-dimensional data space is generally not mixing, because the energy function, which is usually parametrized by deep network, is highly multi-modal in the data space. This is a serious handicap for both theory and practice of EBMs. In this paper, we propose to learn EBM with a flow-based model (or in general latent variable model) serving as a backbone, so that the EBM is a correction or an exponential tilting of the flow-based model. We show that the model has a particularly simple form in the space of the latent variables of the generative model, and MCMC sampling of the EBM in the latent space mixes well and traverses modes in the data space. This enables proper sampling and learning of EBMs.",https://api.openreview.net/pdf/e59fd3452037dfc60c95270a1328f0a3077b10f9.pdf,zero_few-shot;generative model;flow;multimodal,https://scholar.google.com/scholar?q=MCMC+Should+Mix:+Learning+Energy-Based+Model+with+Neural+Transport+Latent+Space+MCMC
The Effects of Reward Misspecification: Mapping and Mitigating Misaligned Models,2022,ICLR,"['Alexander Pan', 'Kush Bhatia', 'Jacob Steinhardt']",poster,"['reward misspecification', 'reinforcement learning', 'reward hacking', 'alignment', 'ml safety']","Reward hacking---where RL agents exploit gaps in misspecified proxy rewards---has been widely observed, but not yet systematically studied. To understand reward hacking, we construct four RL environments with different misspecified rewards. We investigate reward hacking as a function of agent capabilities: model capacity, action space resolution, and observation space noise. Typically, more capable agents are able to better exploit reward misspecifications, causing them to attain higher proxy reward and lower true reward. Moreover, we find instances of \emph{phase transitions}: capability thresholds at which the agent's behavior qualitatively shifts, leading to a sharp decrease in the true reward. Such phase transitions pose challenges to monitoring the safety of ML systems. To encourage further research on reward misspecification, address this, we propose an anomaly detection task for aberrant policies and offer several baseline detectors.",https://api.openreview.net/pdf/772b3ddc867fd13a9c98fb15c99f94d5b68ae558.pdf,reinforcement learning;zero_few-shot;multimodal,https://scholar.google.com/scholar?q=The+Effects+of+Reward+Misspecification:+Mapping+and+Mitigating+Misaligned+Models
Cross-Domain Imitation Learning via Optimal Transport,2022,ICLR,"['Arnaud Fickinger', 'Samuel Cohen', 'Stuart Russell', 'Brandon Amos']",poster,"['optimal transportation', 'imitation learning', 'cross-domain imitation learning', 'gromov-Wasserstein']","Cross-domain imitation learning studies how to leverage expert demonstrations of one agent to train an imitation agent with a different embodiment or morphology. Comparing trajectories and stationary distributions between the expert and imitation agents is challenging because they live on different systems that may not even have the same dimensionality. We propose Gromov-Wasserstein Imitation Learning (GWIL), a method for cross-domain imitation that uses the Gromov-Wasserstein distance to align and compare states between the different spaces of the agents. Our theory formally characterizes the scenarios where GWIL preserves optimality, revealing its possibilities and limitations. We demonstrate the effectiveness of GWIL in non-trivial continuous control domains ranging from simple rigid transformation of the expert domain to arbitrary transformation of the state-action space.",https://api.openreview.net/pdf/0e1aa9f9ddcbcd903dbecbe6f034779d158d2260.pdf,reinforcement learning;graph;multimodal;imitation learning,https://scholar.google.com/scholar?q=Cross-Domain+Imitation+Learning+via+Optimal+Transport
Normalization of Language Embeddings for Cross-Lingual Alignment,2022,ICLR,"['Prince Osei Aboagye', 'Yan Zheng', 'Chin-Chia Michael Yeh', 'Junpeng Wang', 'Wei Zhang', 'Liang Wang', 'Hao Yang', 'Jeff Phillips']",poster,"['cross-lingual word embeddings', 'natural language processing']","Learning a good transfer function to map the word vectors from two languages into a shared cross-lingual word vector space plays a crucial role in cross-lingual NLP. It is useful in translation tasks and important in allowing complex models built on a high-resource language like English to be directly applied on an aligned low resource language.  While Procrustes and other techniques can align language models with some success, it has recently been identified that structural differences (for instance, due to differing word frequency) create different profiles for various monolingual embedding. When these profiles differ across languages, it correlates with how well languages can align and their performance on cross-lingual downstream tasks.  In this work, we develop a very general language embedding normalization procedure, building and subsuming various previous approaches, which removes these structural profiles across languages without destroying their intrinsic meaning.  We demonstrate that meaning is retained and alignment is improved on similarity, translation, and cross-language classification tasks.  Our proposed normalization clearly outperforms all prior approaches like centering and vector normalization on each task and with each alignment approach. ",https://api.openreview.net/pdf/1cdf6da2d049db967f45c6454ba03f40aa1e3849.pdf,zero_few-shot;transfer learning;multimodal,https://scholar.google.com/scholar?q=Normalization+of+Language+Embeddings+for+Cross-Lingual+Alignment
Attention-based Interpretability with Concept Transformers,2022,ICLR,"['Mattia Rigotti', 'Christoph Miksovic', 'Ioana Giurgiu', 'Thomas Gschwind', 'Paolo Scotton']",poster,"['attention', 'transformer', 'concepts', 'interpretability']","Attention is a mechanism that has been instrumental in driving remarkable performance gains of deep neural network models in a host of visual, NLP and multimodal tasks.
One additional notable aspect of attention is that it conveniently exposes the ``reasoning'' behind each particular output generated by the model.
Specifically, attention scores over input regions or intermediate features have been interpreted as a measure of the contribution of the attended element to the model inference.
While the debate in regard to the interpretability of attention is still not settled, researchers have pointed out the existence of architectures and scenarios that afford a meaningful interpretation of the attention mechanism.

Here we propose the generalization of attention from low-level input features to high-level concepts as a mechanism to ensure the interpretability of attention scores within a given application domain.
In particular, we design the ConceptTransformer, a deep learning module that exposes explanations of the output of a model in which it is embedded in terms of attention over user-defined high-level concepts.
Such explanations are \emph{plausible} (i.e.\ convincing to the human user) and \emph{faithful} (i.e.\ truly reflective of the reasoning process of the model).
Plausibility of such explanations is obtained by construction by training the attention heads to conform with known relations between inputs, concepts and outputs dictated by domain knowledge.
Faithfulness is achieved by design by enforcing a linear relation between the transformer value vectors that represent the concepts and their contribution to the classification log-probabilities.

We validate our ConceptTransformer module on established explainability benchmarks and show how it can be used to infuse domain knowledge into classifiers to improve accuracy, and conversely to extract concept-based explanations of classification outputs. Code to reproduce our results is available at: \url{https://github.com/ibm/concept_transformer}.",https://api.openreview.net/pdf/d910731148e5b8279d1974d45e83aada94c35e55.pdf,zero_few-shot;transformer;inference;multimodal,https://scholar.google.com/scholar?q=Attention-based+Interpretability+with+Concept+Transformers
THOMAS: Trajectory Heatmap Output with learned Multi-Agent Sampling,2022,ICLR,"['Thomas Gilles', 'Stefano Sabatini', 'Dzmitry Tsishkou', 'Bogdan Stanciulescu', 'Fabien Moutarde']",poster,"['Trajectory prediction', 'Multi-agent', 'Motion forecasting', 'Motion estimation', 'Autonomous driving']","In this paper, we propose THOMAS, a joint multi-agent trajectory prediction framework allowing for an efficient and consistent prediction of multi-agent multi-modal trajectories. We present a unified model architecture for simultaneous agent future heatmap estimation, in which we leverage hierarchical and sparse image generation for fast and memory-efficient inference. We propose a learnable trajectory recombination model that takes as input a set of predicted trajectories for each agent and outputs its consistent reordered recombination. This recombination module is able to realign the initially independent modalities so that they do no collide and are coherent with each other.  We report our results on the Interaction multi-agent prediction challenge and rank $1^{st}$ on the online test leaderboard.",https://api.openreview.net/pdf/a8ce9facf1e0dfc642c02f9849f5b7910589efad.pdf,reinforcement learning;zero_few-shot;generative model;online learning;inference;sparse;multi-agent;multimodal,https://scholar.google.com/scholar?q=THOMAS:+Trajectory+Heatmap+Output+with+learned+Multi-Agent+Sampling
Language model compression with weighted low-rank factorization,2022,ICLR,"['Yen-Chang Hsu', 'Ting Hua', 'Sungen Chang', 'Qian Lou', 'Yilin Shen', 'Hongxia Jin']",poster,"['model compression', 'low-rank approximation', 'transformer', 'language model']","Factorizing a large matrix into small matrices is a popular strategy for model compression. Singular value decomposition (SVD) plays a vital role in this compression strategy, approximating a learned matrix with fewer parameters. However, SVD minimizes the squared error toward reconstructing the original matrix without gauging the importance of the parameters, potentially giving a larger reconstruction error for those who affect the task accuracy more. In other words, the optimization objective of SVD is not aligned with the trained model's task accuracy. We analyze this previously unexplored problem, make observations, and address it by introducing Fisher information to weigh the importance of parameters affecting the model prediction. This idea leads to our method: Fisher-Weighted SVD (FWSVD). Although the factorized matrices from our approach do not result in smaller reconstruction errors, we find that our resulting task accuracy is much closer to the original model's performance. We perform analysis with the transformer-based language models, showing our weighted SVD largely alleviates the mismatched optimization objectives and can maintain model performance with a higher compression rate. Our method can directly compress a task-specific model while achieving better performance than other compact model strategies requiring expensive model pre-training. Moreover, the evaluation of compressing an already compact model shows our method can further reduce 9% to 30% parameters with an insignificant impact on task accuracy.",https://api.openreview.net/pdf/a5edead703a518eda031d7e25734d372b8287883.pdf,graph;optimization;zero_few-shot;transformer;multimodal;low-rank;llm,https://scholar.google.com/scholar?q=Language+model+compression+with+weighted+low-rank+factorization
Enhancing Cross-lingual Transfer by Manifold Mixup,2022,ICLR,"['Huiyun Yang', 'Huadong Chen', 'Hao Zhou', 'Lei Li']",poster,"['cross-lingual transfer', 'cross-lingual understanding', 'manifold mixup']","Based on large-scale pre-trained multilingual representations, recent cross-lingual transfer methods have achieved impressive transfer performances. However, the performance of target languages still lags far behind the source language. In this paper, our analyses indicate such a performance gap is strongly associated with the cross-lingual representation discrepancy. To achieve better cross-lingual transfer performance, we propose the cross-lingual manifold mixup (X-Mixup) method, which adaptively calibrates the representation discrepancy and gives a compromised representation for target languages. Experiments on the XTREME benchmark show X-Mixup achieves 1.8% performance gains on multiple text understanding tasks, compared with strong baselines, and significantly reduces the cross-lingual representation discrepancy.",https://api.openreview.net/pdf/dbe81cd4937fe7d696c1a2beb6c1a81c871a7a56.pdf,representation;adaptive;transfer learning;multimodal,https://scholar.google.com/scholar?q=Enhancing+Cross-lingual+Transfer+by+Manifold+Mixup
Evolutionary Diversity Optimization with Clustering-based Selection for Reinforcement Learning,2022,ICLR,"['Yutong Wang', 'Ke Xue', 'Chao Qian']",poster,"['Reinforcement learning', 'Quality-Diversity', 'Evolutionary algorithms']","Reinforcement Learning (RL) has achieved significant successes, which aims to obtain a single policy maximizing the expected cumulative rewards for a given task. However, in many real-world scenarios, e.g., navigating in complex environments and controlling robots, one may need to find a set of policies having both high rewards and diverse behaviors, which can bring better exploration and robust few-shot adaptation. Recently, some methods have been developed by using evolutionary techniques, including iterative reproduction and selection of policies. However, due to the inefficient selection mechanisms, these methods cannot fully guarantee both high quality and diversity. In this paper, we propose EDO-CS, a new Evolutionary Diversity Optimization algorithm with Clustering-based Selection. In each iteration, the policies are divided into several clusters based on their behaviors, and a high-quality policy is selected from each cluster for reproduction. EDO-CS also adaptively balances the importance between quality and diversity in the reproduction process. Experiments on various (i.e., deceptive and multi-modal) continuous control tasks, show the superior performance of EDO-CS over previous methods, i.e., EDO-CS can achieve a set of policies with both high quality and diversity efficiently while previous methods cannot.",https://api.openreview.net/pdf/b887e71bcdd86242a6fbbc501be12552141c01ed.pdf,reinforcement learning;optimization;adaptive;multimodal,https://scholar.google.com/scholar?q=Evolutionary+Diversity+Optimization+with+Clustering-based+Selection+for+Reinforcement+Learning
Open-vocabulary Object Detection via Vision and Language Knowledge Distillation,2022,ICLR,"['Xiuye Gu', 'Tsung-Yi Lin', 'Weicheng Kuo', 'Yin Cui']",poster,"['Open-vocabulary recognition', 'Object detection', 'Knowledge distillation']","We aim at advancing open-vocabulary object detection, which detects objects described by arbitrary text inputs. The fundamental challenge is the availability of training data.  It is costly to further scale up the number of classes contained in existing object detection datasets. To overcome this challenge, we propose ViLD, a training method via Vision and Language knowledge Distillation. Our method distills the knowledge from a pretrained open-vocabulary image classification model (teacher) into a two-stage detector (student). Specifically, we use the teacher model to encode category texts and image regions of object proposals. Then we train a student detector, whose region embeddings of detected boxes are aligned with the text and image embeddings inferred by the teacher. We benchmark on LVIS by holding out all rare categories as novel categories that are not seen during training. ViLD obtains 16.1 mask APr with a ResNet-50 backbone, even outperforming the supervised counterpart by 3.8. When trained with a stronger teacher model ALIGN, ViLD achieves 26.3 APr. The model can directly transfer to other datasets without finetuning, achieving 72.2 AP50 on PASCAL VOC, 36.6 AP on COCO and 11.8 AP on Objects365. On COCO, ViLD outperforms the previous state-of-the-art (Zareian et al., 2021) by 4.8 on novel AP and 11.4 on overall AP. Code and demo are open-sourced at https://github.com/tensorflow/tpu/tree/master/models/official/detection/projects/vild.",https://api.openreview.net/pdf/25cfe8bb2fa27d8a1c86a575dbf3b997754148be.pdf,zero_few-shot;transfer learning;flow;distillation;multimodal,https://scholar.google.com/scholar?q=Open-vocabulary+Object+Detection+via+Vision+and+Language+Knowledge+Distillation
Cross-Lingual Transfer with Class-Weighted Language-Invariant Representations,2022,ICLR,"['Ruicheng Xian', 'Heng Ji', 'Han Zhao']",poster,"['cross-lingual transfer', 'unsupervised cross-lingual learning', 'multilingual neural language model', 'domain adaptation']","Recent advances in neural modeling have produced deep multilingual language models capable of extracting cross-lingual knowledge from non-parallel texts and enabling zero-shot downstream transfer. While their success is often attributed to shared representations, quantitative analyses are limited. Towards a better understanding, through empirical analyses, we show that the invariance of feature representations across languages—an effect of shared representations—strongly correlates with transfer performance. We also observe that distributional shifts in class priors between source and target language task data negatively affect performance, a largely overlooked issue that could cause negative transfer with existing unsupervised approaches. Based on these findings, we propose and evaluate a method for unsupervised transfer, called importance-weighted domain alignment (IWDA), that performs representation alignment with prior shift estimation and correction using unlabeled target language task data. Experiments demonstrate its superiority under large prior shifts, and show further performance gains when combined with existing semi-supervised learning techniques.",https://api.openreview.net/pdf/c75daaf7c5ca8ed7ab01e92c4cc16d55f5d6aff5.pdf,zero_few-shot;representation;transfer learning;multimodal,https://scholar.google.com/scholar?q=Cross-Lingual+Transfer+with+Class-Weighted+Language-Invariant+Representations
ConFeSS: A Framework for Single Source Cross-Domain Few-Shot Learning,2022,ICLR,"['Debasmit Das', 'Sungrack Yun', 'Fatih Porikli']",poster,[],"Most current few-shot learning methods train a model from abundantly labeled base category data and then transfer and adapt the model to sparsely labeled novel category data. These methods mostly generalize well on novel categories from the same domain as the base categories but perform poorly for distant domain categories. In this paper, we propose a framework for few-shot learning coined as ConFeSS (Contrastive Learning and Feature Selection System) that tackles large domain shift between base and novel categories. The first step of our framework trains a feature extracting backbone with the contrastive loss on the base category data. Since the contrastive loss does not use supervision, the features can generalize better to distant target domains. For the second step, we train a masking module to select relevant features that are more suited to target domain classification. Finally, a classifier is fine-tuned along with the backbone such that the backbone produces features similar to the relevant ones. To evaluate our framework, we tested it on a recently introduced cross-domain few-shot learning benchmark. Experimental results demonstrate that our framework outperforms all meta-learning approaches and produces competitive results against recent cross-domain methods. Additional analyses are also performed to better understand our framework.",https://api.openreview.net/pdf/9a6c5c7a1d3338348f0f985794c41857eabbb501.pdf,zero_few-shot;contrastive learning;meta-learning;sparse;transfer learning;multimodal,https://scholar.google.com/scholar?q=ConFeSS:+A+Framework+for+Single+Source+Cross-Domain+Few-Shot+Learning
Granger causal inference on DAGs identifies genomic loci regulating transcription,2022,ICLR,"['Alexander P Wu', 'Rohit Singh', 'Bonnie Berger']",poster,"['Granger causality', 'causal inference', 'graph neural networks', 'gene regulation', 'single-cell genomics', 'chromatin accessibility', 'directed acyclic graphs', 'single-cell multimodal']","When a dynamical system can be modeled as a sequence of observations, Granger causality is a powerful approach for detecting predictive interactions between its variables. However, traditional Granger causal inference has limited utility in domains where the dynamics need to be represented as directed acyclic graphs (DAGs) rather than as a linear sequence, such as with cell differentiation trajectories. Here, we present GrID-Net, a framework based on graph neural networks with lagged message passing for Granger causal inference on DAG-structured systems. Our motivating application is the analysis of single-cell multimodal data to identify genomic loci that mediate the regulation of specific genes. To our knowledge, GrID-Net is the first single-cell analysis tool that accounts for the temporal lag between a genomic locus becoming accessible and its downstream effect on a target gene's expression. We applied GrID-Net on multimodal single-cell assays that profile chromatin accessibility (ATAC-seq) and gene expression (RNA-seq) in the same cell and show that it dramatically outperforms existing methods for inferring regulatory locus-gene links, achieving up to 71% greater agreement with independent population genetics-based estimates. By extending Granger causality to DAG-structured dynamical systems, our work unlocks new domains for causal analyses and, more specifically, opens a path towards elucidating gene regulatory interactions relevant to cellular differentiation and complex human diseases at unprecedented scale and resolution.",https://api.openreview.net/pdf/85cdf969129ce01319414cf3e7f1ffc801bb8db0.pdf,graph;inference;multimodal,https://scholar.google.com/scholar?q=Granger+causal+inference+on+DAGs+identifies+genomic+loci+regulating+transcription
Graph-Guided Network for Irregularly Sampled Multivariate Time Series,2022,ICLR,"['Xiang Zhang', 'Marko Zeman', 'Theodoros Tsiligkaridis', 'Marinka Zitnik']",poster,"['time seres', 'irregular time series', 'graph neural networks', 'attention mechanism', 'time series classification', 'multivariate time series', 'representation learning', 'embeddings']","In many domains, including healthcare, biology, and climate science, time series are irregularly sampled with varying time intervals between successive readouts and different subsets of variables (sensors) observed at different time points. Here, we introduce RAINDROP, a graph neural network that embeds irregularly sampled and multivariate time series while also learning the dynamics of sensors purely from observational data. RAINDROP represents every sample as a separate sensor graph and models time-varying dependencies between sensors with a novel message passing operator. It estimates the latent sensor graph structure and leverages the structure together with nearby observations to predict misaligned readouts. This model can be interpreted as a graph neural network that sends messages over graphs that are optimized for capturing time-varying dependencies among sensors. We use RAINDROP to classify time series and interpret temporal dynamics on three healthcare and human activity datasets. RAINDROP outperforms state-of-the-art methods by up to 11.4% (absolute F1-score points), including techniques that deal with irregular sampling using fixed discretization and set functions. RAINDROP shows superiority in diverse setups, including challenging leave-sensor-out settings. ",https://api.openreview.net/pdf/6486d4fdf5e5db05e22c8ecd34aaab8401569f24.pdf,graph;multimodal;llm,https://scholar.google.com/scholar?q=Graph-Guided+Network+for+Irregularly+Sampled+Multivariate+Time+Series
FILM: Following Instructions in Language with Modular Methods,2022,ICLR,"['So Yeon Min', 'Devendra Singh Chaplot', 'Pradeep Kumar Ravikumar', 'Yonatan Bisk', 'Ruslan Salakhutdinov']",poster,"['Instruction Following', 'Visual Language Navigation', 'Embodied Instruction Following', 'VLN', 'ALFRED']","Recent methods for embodied instruction following are typically trained end-to-end using imitation learning. This often requires the use of expert trajectories and low-level language instructions. Such approaches assume that neural states will integrate multimodal semantics to perform state tracking, building spatial memory, exploration, and long-term planning. In contrast, we propose a modular method with structured representations that (1) builds a semantic map of the scene and (2) performs exploration with a semantic search policy, to achieve the natural language goal. Our modular method achieves SOTA performance (24.46 %) with a substantial (8.17 % absolute) gap from previous work while using less data by eschewing both expert trajectories and low-level instructions. Leveraging low-level language, however, can further increase our performance (26.49 %). Our findings suggest that an explicit spatial memory and a semantic search policy can provide a stronger and more general representation for state-tracking and guidance, even in the absence of expert trajectories or low-level instructions.",https://api.openreview.net/pdf/097027dcab1f74c4d68412bd97c6299ec48d6c67.pdf,graph;zero_few-shot;representation;multimodal;imitation learning,https://scholar.google.com/scholar?q=FILM:+Following+Instructions+in+Language+with+Modular+Methods
CrowdPlay: Crowdsourcing Human Demonstrations for Offline Learning,2022,ICLR,"['Matthias Gerstgrasser', 'Rakshit Trivedi', 'David C. Parkes']",poster,[],"Crowdsourcing has been instrumental for driving AI advances that rely on large-scale data. At the same time, reinforcement learning has seen rapid progress through  benchmark environments that strike a balance between tractability and real-world complexity, such as ALE and OpenAI Gym. In this paper, we aim to fill a gap at the intersection of these two: The use of crowdsourcing to generate large-scale human demonstration data in the support of advancing research into imitation learning and offline learning.
To this end, we present CrowdPlay, a complete crowdsourcing pipeline for any standard RL environment including OpenAI Gym (made available under an open-source license); a large-scale publicly available crowdsourced dataset of human gameplay demonstrations in Atari 2600 games, including multimodal behavior and human-human and human-AI multiagent data; offline learning benchmarks with extensive human data evaluation; and a detailed study of incentives, including real-time feedback to drive high quality data.
We hope that this will drive the improvement in design of algorithms that  account for the complexity of human, behavioral data and thereby enable a step forward in direction of effective learning for real-world settings. Our code and dataset are available at https://mgerstgrasser.github.io/crowdplay/.",https://api.openreview.net/pdf/b52b98ab7e0985b4d419899df029ac52613153b4.pdf,reinforcement learning;offline reinforcement learning;multimodal;imitation learning,https://scholar.google.com/scholar?q=CrowdPlay:+Crowdsourcing+Human+Demonstrations+for+Offline+Learning
Hierarchical Variational Memory for Few-shot Learning Across Domains,2022,ICLR,"['Yingjun Du', 'Xiantong Zhen', 'Ling Shao', 'Cees G. M. Snoek']",poster,"['Meta-learning', 'Variational hierarchical memory', 'Variational hierarchical prototype', 'Cross-domain few-shot learning']","Neural memory enables fast adaptation to new tasks with just a few training samples. Existing memory models store features only from the single last layer, which does not generalize well in presence of a domain shift between training and test distributions. Rather than relying on a flat memory, we propose a hierarchical alternative that stores features at different semantic levels. We introduce a hierarchical prototype model, where each level of the prototype fetches corresponding information from the hierarchical memory. The model is endowed with the ability to flexibly rely on features at different semantic levels if the domain shift circumstances so demand. We meta-learn the model by a newly derived hierarchical variational inference framework, where hierarchical memory and prototypes are jointly optimized. To explore and exploit the importance of different semantic levels, we further propose to learn the weights associated with the prototype at each level in a data-driven way, which enables the model to adaptively choose the most generalizable features. We conduct thorough ablation studies to demonstrate the effectiveness of each component in our model. The new state-of-the-art performance on cross-domain and competitive performance on traditional few-shot classification further substantiates the benefit of hierarchical variational memory.",https://api.openreview.net/pdf/97127f112b9804e1962c3670a2de7a6c351ac591.pdf,zero_few-shot;adaptive;inference;meta-learning;multimodal,https://scholar.google.com/scholar?q=Hierarchical+Variational+Memory+for+Few-shot+Learning+Across+Domains
Learning Audio-Visual Speech Representation by Masked Multimodal Cluster Prediction,2022,ICLR,"['Bowen Shi', 'Wei-Ning Hsu', 'Kushal Lakhotia', 'Abdelrahman Mohamed']",poster,"['audio-visual speech recognition', 'lip reading', 'speech recognition', 'self-supervised learning']","Video recordings of speech contain correlated audio and visual information, providing a strong signal for speech representation learning from the speaker’s lip movements and the produced sound. We introduce Audio-Visual Hidden Unit BERT (AV-HuBERT), a self-supervised representation learning framework for audio-visual speech, which masks multi-stream video input and predicts automatically discovered and iteratively refined multimodal hidden units. AV-HuBERT learns powerful audio-visual speech representation benefiting both lip-reading and automatic speech recognition. On the largest public lip-reading benchmark LRS3 (433 hours), AV-HuBERT achieves 32.5% WER with only 30 hours of labeled data, outperforming the former state-of-the-art approach (33.6%) trained with a thousand times more transcribed video data (31K hours) (Makino et al., 2019). The lip-reading WER is further reduced to 26.9% when using all 433 hours of labeled data from LRS3 and combined with self-training. Using our audio-visual representation on the same benchmark for audio-only speech recognition leads to a 40% relative WER reduction over the state-of-the-art performance (1.3% vs 2.3%). Our code and models are available at https://github.com/facebookresearch/av_hubert.",https://api.openreview.net/pdf/db3061a63dfde7babf9a5fa76d250390f56b8771.pdf,zero_few-shot;transformer;representation;multimodal,https://scholar.google.com/scholar?q=Learning+Audio-Visual+Speech+Representation+by+Masked+Multimodal+Cluster+Prediction
FILIP: Fine-grained Interactive Language-Image Pre-Training,2022,ICLR,"['Lewei Yao', 'Runhui Huang', 'Lu Hou', 'Guansong Lu', 'Minzhe Niu', 'Hang Xu', 'Xiaodan Liang', 'Zhenguo Li', 'Xin Jiang', 'Chunjing Xu']",poster,"['Visual-language pretraining', 'Language-Image Pretraining', 'Multi-modality model']","Unsupervised large-scale vision-language pre-training has shown promising advances on various downstream tasks. Existing methods often model the cross-modal interaction either via the similarity of the global feature of each modality which misses sufficient information, or finer-grained interactions using cross/self-attention upon visual and textual tokens. However, cross/self-attention suffers from inferior efficiency in both training and inference. In this paper, we introduce a large-scale Fine-grained Interactive Language-Image Pre-training (FILIP) to achieve finer-level alignment through a cross-modal late interaction mechanism, which uses a token-wise maximum similarity between visual and textual tokens to guide the contrastive objective. FILIP successfully leverages the finer-grained expressiveness between image patches and textual words by modifying only contrastive loss, while simultaneously gaining the ability to pre-compute image and text representations offline at inference, keeping both large-scale training and inference efficient. Furthermore, we construct a new large-scale image-text pair dataset called FILIP300M for pre-training. Experiments show that FILIP achieves state-of-the-art performance on multiple downstream vision-language tasks including zero-shot image classification and image-text retrieval. The visualization on word-patch alignment further shows that FILIP can learn meaningful fine-grained features with promising localization ability.",https://api.openreview.net/pdf/e8f6807c88ea1d0d0090f2c381f21739b217efb9.pdf,offline reinforcement learning;zero_few-shot;transformer;representation;contrastive learning;inference;active learning;multimodal,https://scholar.google.com/scholar?q=FILIP:+Fine-grained+Interactive+Language-Image+Pre-Training
On the Limitations of Multimodal VAEs,2022,ICLR,"['Imant Daunhawer', 'Thomas M. Sutter', 'Kieran Chin-Cheong', 'Emanuele Palumbo', 'Julia E Vogt']",poster,"['multimodal learning', 'variational autoencoder', 'variational information bottleneck', 'information theory']","Multimodal variational autoencoders (VAEs) have shown promise as efficient generative models for weakly-supervised data. Yet, despite their advantage of weak supervision, they exhibit a gap in generative quality compared to unimodal VAEs, which are completely unsupervised. In an attempt to explain this gap, we uncover a fundamental limitation that applies to a large family of mixture-based multimodal VAEs. We prove that the sub-sampling of modalities enforces an undesirable upper bound on the multimodal ELBO and thereby limits the generative quality of the respective models.  Empirically, we showcase the generative quality gap on both synthetic and real data and present the tradeoffs between different variants of multimodal VAEs. We find that none of the existing approaches fulfills all desired criteria of an effective multimodal generative model when applied on more complex datasets than those used in previous benchmarks. In summary, we identify, formalize, and validate fundamental limitations of VAE-based approaches for modeling weakly-supervised data and discuss implications for real-world applications.",https://api.openreview.net/pdf/e25daec9628954edce262e1cda172567415510fc.pdf,zero_few-shot;vae;generative model;multimodal,https://scholar.google.com/scholar?q=On+the+Limitations+of+Multimodal+VAEs
"FALCON: Fast Visual Concept Learning by Integrating Images, Linguistic descriptions, and Conceptual Relations",2022,ICLR,"['Lingjie Mei', 'Jiayuan Mao', 'Ziqi Wang', 'Chuang Gan', 'Joshua B. Tenenbaum']",poster,"['Neuro-Symbolic Reasoning', 'Concept Learning', 'Meta-Learning']","We present a meta-learning framework for learning new visual concepts quickly, from just one or a few examples, guided by multiple naturally occurring data streams: simultaneously looking at images, reading sentences that describe the objects in the scene, and interpreting supplemental sentences that relate the novel concept with other concepts. The learned concepts support downstream applications, such as answering questions by reasoning about unseen images. Our model, namely FALCON, represents individual visual concepts, such as colors and shapes, as axis-aligned boxes in a high-dimensional space (the ``box embedding space''). Given an input image and its paired sentence, our model first resolves the referential expression in the sentence and associates the novel concept with particular objects in the scene. Next, our model interprets supplemental sentences to relate the novel concept with other known concepts, such as ``X has property Y'' or ``X is a kind of Y''. Finally, it infers an optimal box embedding for the novel concept that jointly 1) maximizes the likelihood of the observed instances in the image, and 2) satisfies the relationships between the novel concepts and the known ones. We demonstrate the effectiveness of our model on both synthetic and real-world datasets.",https://api.openreview.net/pdf/074074edfbe3b59bf1651653fcf8002522df2588.pdf,meta-learning;multimodal,"https://scholar.google.com/scholar?q=FALCON:+Fast+Visual+Concept+Learning+by+Integrating+Images,+Linguistic+descriptions,+and+Conceptual+Relations"
