Title,Year,Source,Authors,Class,topic
Zero-Cost Proxies for Lightweight NAS,2022,ICLR,"Mohamed S Abdelfattah, Abhinav Mehrotra, Łukasz Dudziak, Nicholas Donald Lane",poster,
Personalized Federated Learning with First Order Model Optimization,2022,ICLR,"Michael Zhang, Karan Sapra, Sanja Fidler, Serena Yeung, Jose M. Alvarez",poster,optimization/federated learning
Deconstructing the Regularization of BatchNorm,2022,ICLR,"Yann Dauphin, Ekin Dogus Cubuk",poster,
No Cost Likelihood Manipulation at Test Time for Making Better Mistakes in Deep Networks,2022,ICLR,"Shyamgopal Karthik, Ameya Prabhu, Puneet K. Dokania, Vineet Gandhi",poster,
Intrinsic-Extrinsic Convolution and Pooling for Learning on 3D Protein Structures,2022,ICLR,"Pedro Hermosilla, Marco Schäfer, Matej Lang, Gloria Fackelmann, Pere-Pau Vázquez, Barbora Kozlikova, Michael Krone, Tobias Ritschel, Timo Ropinski",poster,
Generative Language-Grounded Policy in Vision-and-Language Navigation with Bayes' Rule,2022,ICLR,"Shuhei Kurita, Kyunghyun Cho",poster,generative model/bayesian
Learning a Latent Search Space for Routing Problems using Variational Autoencoders,2022,ICLR,"André Hottung, Bhanu Bhandari, Kevin Tierney",poster,
Mastering Atari with Discrete World Models,2022,ICLR,"Danijar Hafner, Timothy P Lillicrap, Mohammad Norouzi, Jimmy Ba",poster,
Spatial Dependency Networks: Neural Layers for Improved Generative Image Modeling,2022,ICLR,"Đorđe Miladinović, Aleksandar Stanić, Stefan Bauer, Jürgen Schmidhuber, Joachim M. Buhmann",poster,generative model
Efficient Transformers in Reinforcement Learning using Actor-Learner Distillation,2022,ICLR,"Emilio Parisotto, Russ Salakhutdinov",poster,reinforcement learning/transformer/distillation
IOT: Instance-wise Layer Reordering for Transformer Structures,2022,ICLR,"Jinhua Zhu, Lijun Wu, Yingce Xia, Shufang Xie, Tao Qin, Wengang Zhou, Houqiang Li, Tie-Yan Liu",poster,transformer
Federated Learning via Posterior Averaging: A New Perspective and Practical Algorithms,2022,ICLR,"Maruan Al-Shedivat, Jennifer Gillenwater, Eric Xing, Afshin Rostamizadeh",poster,federated learning
Extracting Strong Policies for Robotics Tasks from Zero-Order Trajectory Optimizers,2022,ICLR,"Cristina Pinneri, Shambhuraj Sawant, Sebastian Blaes, Georg Martius",poster,
BREEDS: Benchmarks for Subpopulation Shift,2022,ICLR,"Shibani Santurkar, Dimitris Tsipras, Aleksander Madry",poster,
On the Impossibility of Global Convergence in Multi-Loss Optimization,2022,ICLR,Alistair Letcher,poster,optimization
Efficient Wasserstein Natural Gradients for Reinforcement Learning,2022,ICLR,"Ted Moskovitz, Michael Arbel, Ferenc Huszar, Arthur Gretton",poster,reinforcement learning
Multi-Level Local SGD: Distributed SGD for Heterogeneous Hierarchical Networks,2022,ICLR,"Timothy Castiglia, Anirban Das, Stacy Patterson",poster,
"Kanerva++: Extending the Kanerva Machine With Differentiable, Locally Block Allocated Latent Memory",2022,ICLR,"Jason Ramapuram, Yan Wu, Alexandros Kalousis",poster,
EVALUATION OF NEURAL ARCHITECTURES TRAINED WITH SQUARE LOSS VS CROSS-ENTROPY IN CLASSIFICATION TASKS,2022,ICLR,"Like Hui, Mikhail Belkin",poster,
Self-supervised Learning from a Multi-view Perspective,2022,ICLR,"Yao-Hung Hubert Tsai, Yue Wu, Ruslan Salakhutdinov, Louis-Philippe Morency",poster,zero_few-shot/multi-view
Interpretable Neural Architecture Search via Bayesian Optimisation with Weisfeiler-Lehman Kernels,2022,ICLR,"Binxin Ru, Xingchen Wan, Xiaowen Dong, Michael Osborne",poster,bayesian
CT-Net: Channel Tensorization Network for Video Classification,2022,ICLR,"Kunchang Li, Xianhang Li, Yali Wang, Jun Wang, Yu Qiao",poster,
Intraclass clustering: an implicit learning ability that regularizes DNNs,2022,ICLR,"Simon Carbonnelle, Christophe De Vleeschouwer",poster,
Learning Robust State Abstractions for Hidden-Parameter Block MDPs,2022,ICLR,"Amy Zhang, Shagun Sodhani, Khimya Khetarpal, Joelle Pineau",poster,
Isometric Transformation Invariant and Equivariant Graph Convolutional Networks,2022,ICLR,"Masanobu Horie, Naoki Morita, Toshiaki Hishinuma, Yu Ihara, Naoto Mitsume",poster,graph/metric
Learning Safe Multi-agent Control with Decentralized Neural Barrier Certificates,2022,ICLR,"Zengyi Qin, Kaiqing Zhang, Yuxiao Chen, Jingkai Chen, Chuchu Fan",poster,reinforcement learning/multi-agent
ChipNet: Budget-Aware Pruning with Heaviside Continuous Approximations,2022,ICLR,"Rishabh Tiwari, Udbhav Bamba, Arnav Chavan, Deepak Gupta",poster,
AdaSpeech: Adaptive Text to Speech for Custom Voice,2022,ICLR,"Mingjian Chen, Xu Tan, Bohan Li, Yanqing Liu, Tao Qin, sheng zhao, Tie-Yan Liu",poster,adaptive
Estimating and Evaluating Regression Predictive Uncertainty in Deep Object Detectors,2022,ICLR,"Ali Harakeh, Steven L. Waslander",poster,
Domain-Robust Visual Imitation Learning with Mutual Information Constraints,2022,ICLR,"Edoardo Cetin, Oya Celiktutan",poster,optimization/imitation learning
Clustering-friendly Representation Learning via Instance Discrimination and Feature Decorrelation,2022,ICLR,"Yaling Tao, Kentaro Takagi, Kouta Nakata",poster,representation
Progressive Skeletonization: Trimming more fat from a network at initialization,2022,ICLR,"Pau de Jorge, Amartya Sanyal, Harkirat Behl, Philip Torr, Grégory Rogez, Puneet K. Dokania",poster,
On the Curse of Memory in Recurrent Neural Networks: Approximation and Optimization Analysis,2022,ICLR,"Zhong Li, Jiequn Han, Weinan E, Qianxiao Li",poster,optimization
Do not Let Privacy Overbill Utility: Gradient Embedding Perturbation for Private Learning,2022,ICLR,"Da Yu, Huishuai Zhang, Wei Chen, Tie-Yan Liu",poster,
More or Less: When and How to Build Convolutional Neural Network Ensembles,2022,ICLR,"Abdul Wasay, Stratos Idreos",poster,
Revisiting Hierarchical Approach for Persistent Long-Term Video Prediction,2022,ICLR,"Wonkwang Lee, Whie Jung, Han Zhang, Ting Chen, Jing Yu Koh, Thomas Huang, Hyungsuk Yoon, Honglak Lee, Seunghoon Hong",poster,
Symmetry-Aware Actor-Critic for 3D Molecular Design,2022,ICLR,"Gregor N. C. Simm, Robert Pinsler, Gábor Csányi, José Miguel Hernández-Lobato",poster,
Learnable Embedding sizes for Recommender Systems,2022,ICLR,"Siyi Liu, Chen Gao, Yihong Chen, Depeng Jin, Yong Li",poster,
Learning Neural Generative Dynamics for Molecular Conformation Generation,2022,ICLR,"Minkai Xu, Shitong Luo, Yoshua Bengio, Jian Peng, Jian Tang",poster,generative model
Learning the Pareto Front with Hypernetworks,2022,ICLR,"Aviv Navon, Aviv Shamsian, Ethan Fetaya, Gal Chechik",poster,
Ask Your Humans: Using Human Instructions to Improve Generalization in Reinforcement Learning,2022,ICLR,"Valerie Chen, Abhinav Gupta, Kenneth Marino",poster,reinforcement learning
Taming GANs with Lookahead-Minmax,2022,ICLR,"Tatjana Chavdarova, Matteo Pagliardini, Sebastian U Stich, François Fleuret, Martin Jaggi",poster,
Uncertainty in Gradient Boosting via Ensembles,2022,ICLR,"Andrey Malinin, Liudmila Prokhorenkova, Aleksei Ustimenko",poster,
Adversarial score matching and improved sampling for image generation,2022,ICLR,"Alexia Jolicoeur-Martineau, Rémi Piché-Taillefer, Ioannis Mitliagkas, Remi Tachet des Combes",poster,generative model
FastSpeech 2: Fast and High-Quality End-to-End Text to Speech,2022,ICLR,"Yi Ren, Chenxu Hu, Xu Tan, Tao Qin, Sheng Zhao, Zhou Zhao, Tie-Yan Liu",poster,
Interpretable Models for Granger Causality Using Self-explaining Neural Networks,2022,ICLR,"Ričards Marcinkevičs, Julia E Vogt",poster,
Learning Deep Features in Instrumental Variable Regression,2022,ICLR,"Liyuan Xu, Yutian Chen, Siddarth Srinivasan, Nando de Freitas, Arnaud Doucet, Arthur Gretton",poster,
Statistical inference for individual fairness,2022,ICLR,"Subha Maity, Songkai Xue, Mikhail Yurochkin, Yuekai Sun",poster,inference
Randomized Ensembled Double Q-Learning: Learning Fast Without a Model,2022,ICLR,"Xinyue Chen, Che Wang, Zijian Zhou, Keith W. Ross",poster,
Lifelong Learning of Compositional Structures,2022,ICLR,"Jorge A Mendez, ERIC EATON",poster,
QPLEX: Duplex Dueling Multi-Agent Q-Learning,2022,ICLR,"Jianhao Wang, Zhizhou Ren, Terry Liu, Yang Yu, Chongjie Zhang",poster,reinforcement learning/multi-agent
Meta-Learning of Structured Task Distributions in Humans and Machines,2022,ICLR,"Sreejan Kumar, Ishita Dasgupta, Jonathan Cohen, Nathaniel Daw, Thomas Griffiths",poster,meta-learning
PC2WF: 3D Wireframe Reconstruction from Raw Point Clouds,2022,ICLR,"Yujia Liu, Stefano D'Aronco, Konrad Schindler, Jan Dirk Wegner",poster,
Neural Attention Distillation: Erasing Backdoor Triggers from Deep Neural Networks,2022,ICLR,"Yige Li, Xixiang Lyu, Nodens Koren, Lingjuan Lyu, Bo Li, Xingjun Ma",poster,transformer/distillation
HyperGrid Transformers: Towards A Single Model for Multiple Tasks,2022,ICLR,"Yi Tay, Zhe Zhao, Dara Bahri, Donald Metzler, Da-Cheng Juan",poster,transformer
Long Range Arena : A Benchmark for Efficient Transformers,2022,ICLR,"Yi Tay, Mostafa Dehghani, Samira Abnar, Yikang Shen, Dara Bahri, Philip Pham, Jinfeng Rao, Liu Yang, Sebastian Ruder, Donald Metzler",poster,transformer
Acting in Delayed Environments with Non-Stationary Markov Policies,2022,ICLR,"Esther Derman, Gal Dalal, Shie Mannor",poster,
Neurally Augmented ALISTA,2022,ICLR,"Freya Behrens, Jonathan Sauder, Peter Jung",poster,augmentation
Relating by Contrasting: A Data-efficient Framework for Multimodal Generative Models,2022,ICLR,"Yuge Shi, Brooks Paige, Philip Torr, Siddharth N",poster,generative model/multimodal
Categorical Normalizing Flows via Continuous Transformations,2022,ICLR,"Phillip Lippe, Efstratios Gavves",poster,zero_few-shot/flow
Prototypical Representation Learning for Relation Extraction,2022,ICLR,"Ning Ding, Xiaobin Wang, Yao Fu, Guangwei Xu, Rui Wang, Pengjun Xie, Ying Shen, Fei Huang, Hai-Tao Zheng, Rui Zhang",poster,representation
Generalized Energy Based Models,2022,ICLR,"Michael Arbel, Liang Zhou, Arthur Gretton",poster,
Predicting Classification Accuracy When Adding New Unobserved Classes,2022,ICLR,"Yuli Slavutsky, Yuval Benjamini",poster,
In Search of Lost Domain Generalization,2022,ICLR,"Ishaan Gulrajani, David Lopez-Paz",poster,
Estimating informativeness of samples with Smooth Unique Information,2022,ICLR,"Hrayr Harutyunyan, Alessandro Achille, Giovanni Paolini, Orchid Majumder, Avinash Ravichandran, Rahul Bhotika, Stefano Soatto",poster,
Identifying Physical Law of Hamiltonian Systems via Meta-Learning,2022,ICLR,"Seungjun Lee, Haesang Yang, Woojae Seong",poster,meta-learning
Adapting to Reward Progressivity via Spectral Reinforcement Learning,2022,ICLR,"Michael Dann, John Thangarajah",poster,reinforcement learning
Understanding the effects of data parallelism and sparsity on neural network training,2022,ICLR,"Namhoon Lee, Thalaiyasingam Ajanthan, Philip Torr, Martin Jaggi",poster,
Primal Wasserstein Imitation Learning,2022,ICLR,"Robert Dadashi, Leonard Hussenot, Matthieu Geist, Olivier Pietquin",poster,imitation learning
Prediction and generalisation over directed actions by grid cells,2022,ICLR,"Changmin Yu, Timothy Behrens, Neil Burgess",poster,
Drop-Bottleneck: Learning Discrete Compressed Representation for Noise-Robust Exploration,2022,ICLR,"Jaekyeom Kim, Minjung Kim, Dongyeon Woo, Gunhee Kim",poster,representation
BOIL: Towards Representation Change for Few-shot Learning,2022,ICLR,"Jaehoon Oh, Hyungjun Yoo, ChangHwan Kim, Se-Young Yun",poster,zero_few-shot/representation
"MultiModalQA: complex question answering over text, tables and images",2022,ICLR,"Alon Talmor, Ori Yoran, Amnon Catav, Dan Lahav, Yizhong Wang, Akari Asai, Gabriel Ilharco, Hannaneh Hajishirzi, Jonathan Berant",poster,multimodal
Neural gradients are near-lognormal: improved quantized and sparse training,2022,ICLR,"Brian Chmiel, Liad Ben-Uri, Moran Shkolnik, Elad Hoffer, Ron Banner, Daniel Soudry",poster,sparse
Group Equivariant Conditional Neural Processes,2022,ICLR,"Makoto Kawano, Wataru Kumagai, Akiyoshi Sannai, Yusuke Iwasawa, Yutaka Matsuo",poster,
Deployment-Efficient Reinforcement Learning via Model-Based Offline Optimization,2022,ICLR,"Tatsuya Matsushima, Hiroki Furuta, Yutaka Matsuo, Ofir Nachum, Shixiang Gu",poster,reinforcement learning/optimization
Efficient Conformal Prediction via Cascaded Inference with Expanded Admission,2022,ICLR,"Adam Fisch, Tal Schuster, Tommi S. Jaakkola, Regina Barzilay",poster,inference
Reducing the Computational Cost of Deep Generative Models with Binary Neural Networks,2022,ICLR,"Thomas Bird, Friso Kingma, David Barber",poster,generative model
Large-width functional asymptotics for deep Gaussian neural networks,2022,ICLR,"Daniele Bracale, Stefano Favaro, Sandra Fortini, Stefano Peluchetti",poster,
MetaNorm: Learning to Normalize Few-Shot Batches Across Domains,2022,ICLR,"Yingjun Du, Xiantong Zhen, Ling Shao, Cees G. M. Snoek",poster,meta-learning
Representation Balancing Offline Model-based Reinforcement Learning,2022,ICLR,"Byung-Jun Lee, Jongmin Lee, Kee-Eung Kim",poster,reinforcement learning/representation
Local Convergence Analysis of Gradient Descent Ascent with Finite Timescale Separation,2022,ICLR,"Tanner Fiez, Lillian J Ratliff",poster,
The Importance of Pessimism in Fixed-Dataset Policy Optimization,2022,ICLR,"Jacob Buckman, Carles Gelada, Marc G Bellemare",poster,optimization
Uncertainty Estimation and Calibration with Finite-State Probabilistic RNNs,2022,ICLR,"Cheng Wang, Carolin Lawrence, Mathias Niepert",poster,
Empirical or Invariant Risk Minimization? A Sample Complexity Perspective,2022,ICLR,"Kartik Ahuja, Jun Wang, Amit Dhurandhar, Karthikeyan Shanmugam, Kush R. Varshney",poster,
Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval,2022,ICLR,"Lee Xiong, Chenyan Xiong, Ye Li, Kwok-Fung Tang, Jialin Liu, Paul N. Bennett, Junaid Ahmed, Arnold Overwijk",poster,contrastive learning
FairBatch: Batch Selection for Model Fairness,2022,ICLR,"Yuji Roh, Kangwook Lee, Steven Euijong Whang, Changho Suh",poster,
An Unsupervised Deep Learning Approach for Real-World Image Denoising,2022,ICLR,"Dihan Zheng, Sia Huat Tan, Xiaowen Zhang, Zuoqiang Shi, Kaisheng Ma, Chenglong Bao",poster,
When Optimizing -Divergence is Robust with Label Noise,2022,ICLR,"Jiaheng Wei, Yang Liu",poster,
Meta-learning Symmetries by Reparameterization,2022,ICLR,"Allan Zhou, Tom Knowles, Chelsea Finn",poster,meta-learning
A Geometric Analysis of Deep Generative Image Models and Its Applications,2022,ICLR,"Binxu Wang, Carlos R Ponce",poster,generative model/metric
What Makes Instance Discrimination Good for Transfer Learning?,2022,ICLR,"Nanxuan Zhao, Zhirong Wu, Rynson W. H. Lau, Stephen Lin",poster,transfer learning
Answering Complex Open-Domain Questions with Multi-Hop Dense Retrieval,2022,ICLR,"Wenhan Xiong, Xiang Li, Srini Iyer, Jingfei Du, Patrick Lewis, William Yang Wang, Yashar Mehdad, Scott Yih, Sebastian Riedel, Douwe Kiela, Barlas Oguz",poster,
On Dyadic Fairness: Exploring and Mitigating Bias in Graph Connections,2022,ICLR,"Peizhao Li, Yifei Wang, Han Zhao, Pengyu Hong, Hongfu Liu",poster,graph
Spatio-Temporal Graph Scattering Transform,2022,ICLR,"Chao Pan, Siheng Chen, Antonio Ortega",poster,graph
MODALS: Modality-agnostic Automated Data Augmentation in the Latent Space,2022,ICLR,"Tsz-Him Cheung, Dit-Yan Yeung",poster,augmentation
ALFWorld: Aligning Text and Embodied Environments for Interactive Learning,2022,ICLR,"Mohit Shridhar, Xingdi Yuan, Marc-Alexandre Cote, Yonatan Bisk, Adam Trischler, Matthew Hausknecht",poster,active learning
Latent Skill Planning for Exploration and Transfer,2022,ICLR,"Kevin Xie, Homanga Bharadhwaj, Danijar Hafner, Animesh Garg, Florian Shkurti",poster,transfer learning
Evaluating the Disentanglement of Deep Generative Models through Manifold Topology,2022,ICLR,"Sharon Zhou, Eric Zelikman, Fred Lu, Andrew Y. Ng, Gunnar E. Carlsson, Stefano Ermon",poster,generative model
Combining Ensembles and Data Augmentation Can Harm Your Calibration,2022,ICLR,"Yeming Wen, Ghassen Jerfel, Rafael Muller, Michael W Dusenberry, Jasper Snoek, Balaji Lakshminarayanan, Dustin Tran",poster,augmentation
CoCo: Controllable Counterfactuals for Evaluating Dialogue State Trackers,2022,ICLR,"SHIYANG LI, Semih Yavuz, Kazuma Hashimoto, Jia Li, Tong Niu, Nazneen Rajani, Xifeng Yan, Yingbo Zhou, Caiming Xiong",poster,
AdaGCN: Adaboosting Graph Convolutional Networks into Deep Models,2022,ICLR,"Ke Sun, Zhanxing Zhu, Zhouchen Lin",poster,graph
Learning What To Do by Simulating the Past,2022,ICLR,"David Lindner, Rohin Shah, Pieter Abbeel, Anca Dragan",poster,
CcGAN: Continuous Conditional Generative Adversarial Networks for Image Generation,2022,ICLR,"Xin Ding, Yongwei Wang, Zuheng Xu, William J Welch, Z. Jane Wang",poster,generative model
ANOCE: Analysis of Causal Effects with Multiple Mediators via Constrained Structural Learning,2022,ICLR,"Hengrui Cai, Rui Song, Wenbin Lu",poster,optimization
Direction Matters: On the Implicit Bias of Stochastic Gradient Descent with Moderate Learning Rate,2022,ICLR,"Jingfeng Wu, Difan Zou, Vladimir Braverman, Quanquan Gu",poster,
Robust early-learning: Hindering the memorization of noisy labels,2022,ICLR,"Xiaobo Xia, Tongliang Liu, Bo Han, Chen Gong, Nannan Wang, Zongyuan Ge, Yi Chang",poster,
A Design Space Study for LISTA and Beyond,2022,ICLR,"Tianjian Meng, Xiaohan Chen, Yifan Jiang, Zhangyang Wang",poster,
PAC Confidence Predictions for Deep Neural Network Classifiers,2022,ICLR,"Sangdon Park, Shuo Li, Insup Lee, Osbert Bastani",poster,
X2T: Training an X-to-Text Typing Interface with Online Learning from User Feedback,2022,ICLR,"Jensen Gao, Siddharth Reddy, Glen Berseth, Nicholas Hardy, Nikhilesh Natraj, Karunesh Ganguly, Anca Dragan, Sergey Levine",poster,online learning
Discrete Graph Structure Learning for Forecasting Multiple Time Series,2022,ICLR,"Chao Shang, Jie Chen, Jinbo Bi",poster,graph
Task-Agnostic Morphology Evolution,2022,ICLR,"Donald Joseph Hejna III, Pieter Abbeel, Lerrel Pinto",poster,
Deep Equals Shallow for ReLU Networks in Kernel Regimes,2022,ICLR,"Alberto Bietti, Francis Bach",poster,zero_few-shot
Loss Function Discovery for Object Detection via Convergence-Simulation Driven Search,2022,ICLR,"Peidong Liu, Gengwei Zhang, Bochao Wang, Hang Xu, Xiaodan Liang, Yong Jiang, Zhenguo Li",poster,
Effective Distributed Learning with Random Features: Improved Bounds and Algorithms,2022,ICLR,"Yong Liu, Jiankun Liu, Shuqiang Wang",poster,
"On InstaHide, Phase Retrieval, and Sparse Matrix Factorization",2022,ICLR,"Sitan Chen, Xiaoxiao Li, Zhao Song, Danyang Zhuo",poster,sparse
Anchor & Transform: Learning Sparse Embeddings for Large Vocabularies,2022,ICLR,"Paul Pu Liang, Manzil Zaheer, Yuan Wang, Amr Ahmed",poster,sparse
Achieving Linear Speedup with Partial Worker Participation in Non-IID Federated Learning,2022,ICLR,"Haibo Yang, Minghong Fang, Jia Liu",poster,federated learning
Deep Neural Tangent Kernel and Laplace Kernel Have the Same RKHS,2022,ICLR,"Lin Chen, Sheng Xu",poster,
Fast convergence of stochastic subgradient method under interpolation,2022,ICLR,"Huang Fang, Zhenan Fan, Michael Friedlander",poster,
Generating Adversarial Computer Programs using Optimized Obfuscations,2022,ICLR,"Shashank Srikant, Sijia Liu, Tamara Mitrovska, Shiyu Chang, Quanfu Fan, Gaoyuan Zhang, Una-May O'Reilly",poster,
C-Learning: Learning to Achieve Goals via Recursive Classification,2022,ICLR,"Benjamin Eysenbach, Ruslan Salakhutdinov, Sergey Levine",poster,
Off-Dynamics Reinforcement Learning: Training for Transfer with Domain Classifiers,2022,ICLR,"Benjamin Eysenbach, Shreyas Chaudhari, Swapnil Asawa, Sergey Levine, Ruslan Salakhutdinov",poster,reinforcement learning/transfer learning
Multi-resolution modeling of a discrete stochastic process identifies causes of cancer,2022,ICLR,"Adam Uri Yaari, Maxwell Sherman, Oliver Clarke Priebe, Po-Ru Loh, Boris Katz, Andrei Barbu, Bonnie Berger",poster,
On the Critical Role of Conventions in Adaptive Human-AI Collaboration,2022,ICLR,"Andy Shih, Arjun Sawhney, Jovana Kondic, Stefano Ermon, Dorsa Sadigh",poster,adaptive
WaveGrad: Estimating Gradients for Waveform Generation,2022,ICLR,"Nanxin Chen, Yu Zhang, Heiga Zen, Ron J Weiss, Mohammad Norouzi, William Chan",poster,generative model
A Critique of Self-Expressive Deep Subspace Clustering,2022,ICLR,"Benjamin David Haeffele, Chong You, Rene Vidal",poster,
Explaining by Imitating: Understanding Decisions by Interpretable Policy Learning,2022,ICLR,"Alihan Hüyük, Daniel Jarrett, Cem Tekin, Mihaela van der Schaar",poster,
"For self-supervised learning, Rationality implies generalization, provably",2022,ICLR,"Yamini Bansal, Gal Kaplun, Boaz Barak",poster,zero_few-shot
Directed Acyclic Graph Neural Networks,2022,ICLR,"Veronika Thost, Jie Chen",poster,graph
My Body is a Cage: the Role of Morphology in Graph-Based Incompatible Control,2022,ICLR,"Vitaly Kurin, Maximilian Igl, Tim Rocktäschel, Wendelin Boehmer, Shimon Whiteson",poster,graph
Incremental few-shot learning via vector quantization in deep embedded space,2022,ICLR,"Kuilin Chen, Chi-Guhn Lee",poster,zero_few-shot
Revisiting Few-sample BERT Fine-tuning,2022,ICLR,"Tianyi Zhang, Felix Wu, Arzoo Katiyar, Kilian Q Weinberger, Yoav Artzi",poster,transformer
Linear Convergent Decentralized Optimization with Compression,2022,ICLR,"Xiaorui Liu, Yao Li, Rongrong Wang, Jiliang Tang, Ming Yan",poster,optimization
Learning from Demonstration with Weakly Supervised Disentanglement,2022,ICLR,"Yordan Hristov, Subramanian Ramamoorthy",poster,zero_few-shot
Incorporating Symmetry into Deep Dynamics Models for Improved Generalization,2022,ICLR,"Rui Wang, Robin Walters, Rose Yu",poster,
The Risks of Invariant Risk Minimization,2022,ICLR,"Elan Rosenfeld, Pradeep Kumar Ravikumar, Andrej Risteski",poster,
Scaling Symbolic Methods using Gradients for Neural Model Explanation,2022,ICLR,"Subham Sekhar Sahoo, Subhashini Venugopalan, Li Li, Rishabh Singh, Patrick Riley",poster,transformer
Contextual Dropout: An Efficient Sample-Dependent Dropout Module,2022,ICLR,"XINJIE FAN, Shujian Zhang, Korawat Tanwisuth, Xiaoning Qian, Mingyuan Zhou",poster,
Contrastive Learning with Hard Negative Samples,2022,ICLR,"Joshua David Robinson, Ching-Yao Chuang, Suvrit Sra, Stefanie Jegelka",poster,contrastive learning
Debiasing Concept-based Explanations with Causal Analysis,2022,ICLR,"Mohammad Taha Bahadori, David Heckerman",poster,
Risk-Averse Offline Reinforcement Learning,2022,ICLR,"Núria Armengol Urpí, Sebastian Curi, Andreas Krause",poster,reinforcement learning
Parameter Efficient Multimodal Transformers for Video Representation Learning,2022,ICLR,"Sangho Lee, Youngjae Yu, Gunhee Kim, Thomas Breuel, Jan Kautz, Yale Song",poster,transformer/representation/multimodal
Tradeoffs in Data Augmentation: An Empirical Study,2022,ICLR,"Raphael Gontijo-Lopes, Sylvia Smullin, Ekin Dogus Cubuk, Ethan Dyer",poster,augmentation
Concept Learners for Few-Shot Learning,2022,ICLR,"Kaidi Cao, Maria Brbic, Jure Leskovec",poster,zero_few-shot
Neural Mechanics: Symmetry and Broken Conservation Laws in Deep Learning Dynamics,2022,ICLR,"Daniel Kunin, Javier Sagastuy-Brena, Surya Ganguli, Daniel LK Yamins, Hidenori Tanaka",poster,
Fair Mixup: Fairness via Interpolation,2022,ICLR,"Ching-Yao Chuang, Youssef Mroueh",poster,
"Heating up decision boundaries: isocapacitory saturation, adversarial scenarios and generalization bounds",2022,ICLR,"Bogdan Georgiev, Lukas Franken, Mayukh Mukherjee",poster,
Influence Functions in Deep Learning Are Fragile,2022,ICLR,"Samyadeep Basu, Phil Pope, Soheil Feizi",poster,
"Few-Shot Learning via Learning the Representation, Provably",2022,ICLR,"Simon Shaolei Du, Wei Hu, Sham M. Kakade, Jason D. Lee, Qi Lei",poster,zero_few-shot/representation
Self-Supervised Learning of Compressed Video Representations,2022,ICLR,"Youngjae Yu, Sangho Lee, Gunhee Kim, Yale Song",poster,zero_few-shot/representation
Flowtron: an Autoregressive Flow-based Generative Network for Text-to-Speech Synthesis,2022,ICLR,"Rafael Valle, Kevin J. Shih, Ryan Prenger, Bryan Catanzaro",poster,zero_few-shot/generative model/flow
R-GAP: Recursive Gradient Attack on Privacy,2022,ICLR,"Junyi Zhu, Matthew B. Blaschko",poster,
Why resampling outperforms reweighting for correcting sampling bias with stochastic gradients,2022,ICLR,"Jing An, Lexing Ying, Yuhua Zhu",poster,
Learning with Instance-Dependent Label Noise: A Sample Sieve Approach,2022,ICLR,"Hao Cheng, Zhaowei Zhu, Xingyu Li, Yifei Gong, Xing Sun, Yang Liu",poster,
Unsupervised Audiovisual Synthesis via Exemplar Autoencoders,2022,ICLR,"Kangle Deng, Aayush Bansal, Deva Ramanan",poster,
Single-Timescale Actor-Critic Provably Finds Globally Optimal Policy,2022,ICLR,"Zuyue Fu, Zhuoran Yang, Zhaoran Wang",poster,
Wandering within a world: Online contextualized few-shot learning,2022,ICLR,"Mengye Ren, Michael Louis Iuzzolino, Michael Curtis Mozer, Richard Zemel",poster,zero_few-shot/online learning
Neural Delay Differential Equations,2022,ICLR,"Qunxi Zhu, Yao Guo, Wei Lin",poster,
Dance Revolution: Long-Term Dance Generation with Music via Curriculum Learning,2022,ICLR,"Ruozi Huang, Huang Hu, Wei Wu, Kei Sawada, Mi Zhang, Daxin Jiang",poster,generative model
Learning Parametrised Graph Shift Operators,2022,ICLR,"George Dasoulas, Johannes F. Lutzeyer, Michalis Vazirgiannis",poster,graph
DOP: Off-Policy Multi-Agent Decomposed Policy Gradients,2022,ICLR,"Yihan Wang, Beining Han, Tonghan Wang, Heng Dong, Chongjie Zhang",poster,reinforcement learning/multi-agent
Unsupervised Discovery of 3D Physical Objects from Video,2022,ICLR,"Yilun Du, Kevin A. Smith, Tomer Ullman, Joshua B. Tenenbaum, Jiajun Wu",poster,
Exploring Balanced Feature Spaces for Representation Learning,2022,ICLR,"Bingyi Kang, Yu Li, Sa Xie, Zehuan Yuan, Jiashi Feng",poster,representation
Auxiliary Learning by Implicit Differentiation,2022,ICLR,"Aviv Navon, Idan Achituve, Haggai Maron, Gal Chechik, Ethan Fetaya",poster,
On the Bottleneck of Graph Neural Networks and its Practical Implications,2022,ICLR,"Uri Alon, Eran Yahav",poster,graph
The Role of Momentum Parameters in the Optimal Convergence of Adaptive Polyak's Heavy-ball Methods,2022,ICLR,"Wei Tao, Sheng Long, Gaowei Wu, Qing Tao",poster,adaptive
Entropic gradient descent algorithms and wide flat minima,2022,ICLR,"Fabrizio Pittorino, Carlo Lucibello, Christoph Feinauer, Gabriele Perugini, Carlo Baldassi, Elizaveta Demyanenko, Riccardo Zecchina",poster,
SEDONA: Search for Decoupled Neural Networks toward Greedy Block-wise Learning,2022,ICLR,"Myeongjang Pyeon, Jihwan Moon, Taeyoung Hahn, Gunhee Kim",poster,
not-MIWAE: Deep Generative Modelling with Missing not at Random Data,2022,ICLR,"Niels Bruun Ipsen, Pierre-Alexandre Mattei, Jes Frellsen",poster,generative model
